date,tmax,tmin,prcp,apparent_tmax,apparent_tmin,rain_sum,precip_hours,wind_speed_max,wind_gusts_max,wind_dir_dominant,radiation_sum,evapo_et0,sunshine_duration
2024-03-18,30.3,22.6,0.0,35.3,27.3,0.0,0.0,15.0,34.9,124.0,23.24,4.71,36635.42
2024-03-19,29.4,22.3,1.8,33.3,26.5,1.8,6.0,16.1,36.4,46.0,21.92,4.5,39361.29
2024-03-20,28.1,22.5,3.5,30.8,26.3,3.5,14.0,22.7,46.8,19.0,18.44,3.68,34032.75
2024-03-21,27.7,22.3,4.6,31.1,25.7,4.6,16.0,19.6,41.8,24.0,18.85,3.65,35444.23
2024-03-22,29.7,20.7,0.0,33.8,24.2,0.0,0.0,17.4,37.1,140.0,23.67,4.72,41229.12
2024-03-23,30.3,21.1,0.3,34.9,24.9,0.3,2.0,18.1,40.3,143.0,23.14,4.68,38776.93
2024-03-24,31.0,22.1,0.2,35.6,26.6,0.2,2.0,18.9,41.4,140.0,23.31,4.74,41218.27
2024-03-25,30.9,23.3,0.0,36.1,28.0,0.0,0.0,17.2,37.8,127.0,24.11,4.92,41368.98
2024-03-26,30.9,22.6,0.3,36.0,27.1,0.3,3.0,15.5,35.3,82.0,23.11,4.84,40242.71
2024-03-27,31.1,23.5,1.3,35.9,28.6,1.3,9.0,16.3,37.1,60.0,22.41,4.64,37221.71
2024-03-28,32.2,22.2,0.0,38.3,26.5,0.0,0.0,14.7,34.2,128.0,21.58,4.62,37813.52
2024-03-29,32.4,24.4,0.0,37.3,29.9,0.0,0.0,15.9,34.2,115.0,19.3,4.26,35777.65
2024-03-30,32.4,23.5,0.0,38.3,28.3,0.0,0.0,17.1,38.2,133.0,23.26,4.97,37865.11
2024-03-31,33.1,23.9,0.0,38.8,28.9,0.0,0.0,19.6,42.1,144.0,22.5,4.99,38266.95
2024-04-01,34.1,24.6,0.0,40.4,29.9,0.0,0.0,19.9,41.8,139.0,22.8,5.18,39635.71
2024-04-02,33.3,24.7,0.0,39.3,30.1,0.0,0.0,22.0,46.4,138.0,23.12,5.27,40944.34
2024-04-03,33.9,25.9,0.0,39.7,30.6,0.0,0.0,22.7,47.9,144.0,23.98,5.54,41660.79
2024-04-04,33.6,25.1,0.2,39.3,30.6,0.2,2.0,21.0,45.0,140.0,24.46,5.47,41684.38
2024-04-05,31.8,24.2,0.1,36.3,28.8,0.1,1.0,21.0,45.4,141.0,22.87,5.12,41689.47
2024-04-06,32.5,21.1,0.0,36.4,24.6,0.0,0.0,19.7,43.6,141.0,25.88,5.61,41103.09
2024-04-07,32.5,24.7,0.0,37.6,30.0,0.0,0.0,21.0,45.7,137.0,25.3,5.41,41469.86
2024-04-08,32.8,24.9,0.0,38.4,30.0,0.0,0.0,19.5,43.2,127.0,25.26,5.45,41704.49
2024-04-09,31.7,24.9,0.1,36.4,30.7,0.1,1.0,15.5,35.3,70.0,22.27,4.87,34577.73
2024-04-10,32.0,24.3,0.1,36.1,29.5,0.1,1.0,15.8,37.1,38.0,24.64,5.43,39149.24
2024-04-11,33.2,23.3,0.3,37.2,27.2,0.3,3.0,16.9,38.2,35.0,23.89,5.34,38989.83
2024-04-12,32.1,24.7,0.5,37.1,29.7,0.5,5.0,16.5,38.5,66.0,22.81,4.97,36993.27
2024-04-13,32.9,23.9,0.0,38.0,29.1,0.0,0.0,17.4,38.5,124.0,23.63,5.15,41730.52
2024-04-14,33.8,23.1,0.0,38.1,27.6,0.0,0.0,19.2,41.8,140.0,25.06,5.71,41736.15
2024-04-15,33.6,23.3,0.0,38.1,28.1,0.0,0.0,20.0,44.3,142.0,25.76,5.72,41742.0
2024-04-16,33.1,23.6,0.0,38.1,28.3,0.0,0.0,18.8,42.5,137.0,25.51,5.62,41748.11
2024-04-17,33.5,24.1,0.0,38.6,29.2,0.0,0.0,20.9,45.7,146.0,25.06,5.71,41754.49
2024-04-18,34.8,24.0,0.0,39.9,29.4,0.0,0.0,21.9,46.4,141.0,23.71,5.51,41761.19
2024-04-19,34.9,25.5,0.1,40.3,31.7,0.1,1.0,22.4,47.9,144.0,23.84,5.81,41580.23
2024-04-20,34.5,25.8,0.1,39.7,31.4,0.1,1.0,22.8,48.6,146.0,23.85,5.74,41583.44
2024-04-21,35.7,26.9,0.0,41.8,32.3,0.0,0.0,21.1,45.7,146.0,22.64,5.75,41586.75
2024-04-22,34.9,25.8,0.0,40.5,31.3,0.0,0.0,21.9,47.2,139.0,24.45,5.85,41791.66
2024-04-23,35.6,26.1,0.0,41.3,32.1,0.0,0.0,21.9,46.4,142.0,24.51,5.97,41593.65
2024-04-24,35.2,26.8,0.0,41.9,33.5,0.0,0.0,21.7,47.2,134.0,25.39,5.91,41808.89
2024-04-25,36.0,26.5,0.1,42.2,32.5,0.1,1.0,20.9,46.1,144.0,24.08,5.93,41817.88
2024-04-26,36.4,26.6,0.0,41.9,33.1,0.0,0.0,20.1,45.7,142.0,21.94,5.51,41827.12
2024-04-27,37.7,27.2,0.0,44.2,32.6,0.0,0.0,22.2,47.2,145.0,24.29,6.09,41891.64
2024-04-28,36.8,27.6,0.0,42.2,33.8,0.0,0.0,21.2,45.7,145.0,24.46,6.38,41846.36
2024-04-29,36.1,27.0,0.0,42.0,32.7,0.0,0.0,23.7,50.4,142.0,25.64,6.19,41982.31
2024-04-30,37.5,25.4,0.0,43.0,31.3,0.0,0.0,23.1,48.6,145.0,24.99,6.41,41990.99
2024-05-01,37.8,27.3,0.0,43.9,33.5,0.0,0.0,23.3,49.7,145.0,23.86,5.93,41999.81
2024-05-02,34.2,27.3,0.3,39.7,33.7,0.3,3.0,21.9,46.8,139.0,23.16,5.5,41928.0
2024-05-03,33.9,25.8,0.0,39.3,32.1,0.0,0.0,19.5,43.6,128.0,25.32,5.67,42018.02
2024-05-04,33.9,26.9,2.5,39.0,33.5,2.5,3.0,15.1,34.9,146.0,16.71,4.07,30199.57
2024-05-05,34.9,25.9,0.7,40.6,32.7,0.7,1.0,19.6,42.5,142.0,22.96,5.46,41921.94
2024-05-06,34.0,26.4,0.2,38.3,32.7,0.2,2.0,16.6,37.8,126.0,24.93,5.81,41933.8
2024-05-07,33.0,25.9,0.3,38.2,32.3,0.3,3.0,15.2,36.4,88.0,25.47,5.6,41970.58
2024-05-08,32.4,25.7,3.6,37.4,31.5,3.6,14.0,16.3,37.8,50.0,23.03,5.03,41958.34
2024-05-09,33.1,25.9,4.0,37.6,31.8,4.0,8.0,16.9,38.2,49.0,24.66,5.5,41971.01
2024-05-10,32.8,25.5,1.5,38.3,31.5,1.5,10.0,17.0,38.9,57.0,24.14,5.3,41983.96
2024-05-11,34.0,25.6,0.1,40.1,31.2,0.1,1.0,15.6,36.7,100.0,25.18,5.62,42010.66
2024-05-12,33.9,25.9,0.3,39.6,32.3,0.3,3.0,16.4,37.8,125.0,24.79,5.56,42294.86
2024-05-13,34.1,25.7,0.1,39.8,31.8,0.1,1.0,16.3,37.8,81.0,24.83,5.62,42091.31
2024-05-14,31.9,26.3,5.4,36.8,32.6,5.4,11.0,15.1,34.6,61.0,19.62,4.32,40065.04
2024-05-15,34.4,26.7,1.1,40.1,32.8,1.1,9.0,15.9,40.0,75.0,24.0,5.57,42053.96
2024-05-16,32.7,26.0,2.0,38.6,32.0,2.0,11.0,15.4,36.0,57.0,23.41,5.18,41556.09
2024-05-17,32.9,26.2,7.4,38.8,32.6,7.4,7.0,13.5,31.3,67.0,18.76,4.07,34985.56
2024-05-18,33.9,25.7,11.6,40.0,31.7,11.6,11.0,13.4,32.8,162.0,19.8,4.42,28996.93
2024-05-19,35.7,25.6,0.2,41.2,31.9,0.2,2.0,12.4,29.5,219.0,20.81,5.03,36000.0
2024-05-20,36.7,26.9,1.8,44.2,32.3,1.8,3.0,13.3,29.2,192.0,22.21,5.25,40427.2
2024-05-21,33.6,25.6,31.2,40.9,30.8,31.2,13.0,12.7,32.4,333.0,18.64,3.98,27471.21
2024-05-22,32.2,24.9,5.4,40.5,31.0,5.4,7.0,12.2,29.2,121.0,22.45,4.64,37567.64
2024-05-23,31.6,25.2,6.4,38.6,31.5,6.4,8.0,11.7,29.2,207.0,17.61,3.68,29129.08
2024-05-24,33.0,25.2,0.4,40.2,31.2,0.4,3.0,15.0,32.8,127.0,24.95,5.29,41675.25
2024-05-25,33.0,25.1,0.0,40.2,30.8,0.0,0.0,13.7,30.2,130.0,25.54,5.47,42403.15
2024-05-26,34.9,25.1,0.0,42.9,30.8,0.0,0.0,17.8,37.4,162.0,24.46,5.51,42810.72
2024-05-27,37.4,26.4,0.2,44.9,31.6,0.2,2.0,15.0,32.0,201.0,24.58,5.91,41717.98
2024-05-28,37.3,28.4,0.2,42.0,33.1,0.2,1.0,16.6,37.4,256.0,23.04,5.91,42496.31
2024-05-29,34.6,28.7,1.4,38.3,33.4,1.4,3.0,16.2,35.6,263.0,11.5,3.66,10586.29
2024-05-30,32.0,26.3,15.0,36.8,29.9,15.0,12.0,15.8,29.2,238.0,7.98,2.29,0.0
2024-05-31,34.3,26.1,0.0,38.6,31.5,0.0,0.0,12.6,27.7,232.0,13.69,3.5,15280.08
2024-06-01,35.9,26.0,0.4,42.1,30.9,0.4,2.0,17.0,34.9,219.0,23.89,5.6,40578.23
2024-06-02,36.9,27.2,0.1,43.3,31.6,0.1,1.0,8.5,23.4,232.0,22.64,5.38,42537.54
2024-06-03,37.0,27.2,1.7,42.7,31.9,1.7,3.0,13.6,36.4,248.0,24.57,6.03,43046.63
2024-06-04,37.8,26.5,0.0,43.9,30.9,0.0,0.0,12.6,31.0,225.0,24.7,6.11,42769.12
2024-06-05,37.4,26.8,11.4,44.8,32.0,11.4,3.0,12.0,28.8,224.0,22.53,5.29,42983.1
2024-06-06,37.8,26.5,6.7,44.2,31.6,6.7,5.0,13.0,29.9,255.0,24.17,5.63,40051.17
2024-06-07,36.7,26.2,3.0,43.8,32.3,3.0,4.0,15.1,37.1,231.0,23.67,5.36,42436.7
2024-06-08,35.7,25.6,14.7,43.1,30.9,14.7,5.0,18.8,41.4,217.0,23.67,5.13,40481.02
2024-06-09,35.5,25.3,10.0,42.2,30.7,10.0,6.0,18.4,41.0,217.0,22.74,5.04,42858.4
2024-06-10,35.3,25.6,1.0,39.9,30.9,1.0,6.0,15.3,31.7,219.0,22.78,5.4,42367.68
2024-06-11,37.0,26.2,0.0,40.4,30.9,0.0,0.0,18.2,39.2,227.0,25.35,6.24,42066.92
2024-06-12,37.5,27.3,0.1,42.0,31.3,0.1,1.0,16.5,39.6,243.0,25.24,6.49,43006.77
2024-06-13,38.5,27.4,0.4,42.9,31.6,0.4,1.0,16.6,38.2,242.0,24.58,6.56,43118.85
2024-06-14,38.6,27.7,0.4,45.4,32.1,0.4,2.0,25.0,51.5,205.0,24.89,6.38,43229.56
2024-06-15,37.7,27.5,0.4,44.7,32.4,0.4,1.0,16.6,37.8,162.0,24.36,5.86,43149.18
2024-06-16,36.3,27.0,0.4,42.6,32.7,0.4,1.0,18.7,41.4,150.0,23.44,5.55,42880.48
2024-06-17,38.1,27.3,0.1,44.3,32.0,0.1,1.0,21.5,43.9,185.0,24.58,6.24,43083.23
2024-06-18,37.5,28.0,0.3,42.7,32.5,0.3,3.0,13.7,33.5,245.0,23.41,5.96,43096.58
2024-06-19,38.4,28.1,1.9,43.7,32.4,1.9,4.0,15.8,38.2,263.0,23.48,6.05,41822.42
2024-06-20,34.3,27.0,6.9,40.7,31.7,6.9,9.0,13.0,29.9,268.0,19.8,4.66,42090.08
2024-06-21,33.4,26.7,0.4,38.4,31.7,0.4,2.0,13.5,29.9,295.0,15.49,3.71,27671.12
2024-06-22,34.1,25.7,13.1,40.9,31.1,13.1,10.0,17.4,39.6,215.0,20.4,4.54,36699.07
2024-06-23,33.9,25.7,4.7,39.0,31.7,4.7,7.0,16.1,40.0,234.0,18.05,4.12,25809.38
2024-06-24,33.9,25.7,0.2,38.8,30.6,0.2,2.0,13.8,38.9,248.0,22.24,5.11,39551.14
2024-06-25,34.4,25.5,3.7,40.3,30.6,3.7,5.0,15.6,36.0,183.0,21.65,5.04,38045.38
2024-06-26,31.9,25.5,10.2,39.0,31.6,10.2,13.0,14.9,34.2,126.0,23.76,4.86,41635.83
2024-06-27,30.6,25.3,0.9,37.3,31.5,0.9,4.0,15.6,36.4,126.0,23.03,4.64,42926.16
2024-06-28,32.2,25.1,0.3,38.1,31.0,0.3,3.0,19.9,40.0,147.0,24.74,5.32,42849.51
2024-06-29,33.0,25.5,1.0,38.7,31.4,1.0,4.0,20.7,42.8,153.0,24.3,5.36,42946.1
2024-06-30,35.9,26.0,0.5,42.6,30.7,0.5,2.0,18.2,37.8,197.0,24.87,5.66,43040.43
2024-07-01,36.6,26.4,0.7,43.0,31.0,0.7,2.0,12.5,32.8,236.0,24.18,5.79,42963.58
2024-07-02,34.5,25.5,0.5,41.0,30.3,0.5,1.0,19.8,41.8,154.0,25.04,5.65,43054.75
2024-07-03,31.2,25.8,6.6,36.2,31.5,6.6,10.0,14.8,30.6,127.0,14.17,3.12,22330.52
2024-07-04,32.6,25.1,14.0,39.1,30.7,14.0,8.0,15.6,34.9,161.0,21.2,4.48,39719.66
2024-07-05,34.1,24.9,13.2,41.9,30.5,13.2,7.0,14.3,33.1,191.0,23.73,5.03,42679.08
2024-07-06,32.9,25.0,5.9,39.5,31.3,5.9,4.0,13.4,32.0,132.0,24.16,5.06,42833.66
2024-07-07,31.9,24.9,0.9,38.5,30.9,0.9,5.0,16.3,36.7,138.0,24.07,5.03,39986.04
2024-07-08,33.0,24.9,1.1,40.3,31.0,1.1,5.0,15.4,35.3,134.0,23.43,4.95,42786.32
2024-07-09,33.0,25.2,1.9,41.0,29.7,1.9,6.0,7.9,20.9,236.0,20.82,4.49,42787.5
2024-07-10,35.8,25.5,0.4,43.0,30.0,0.4,1.0,17.1,34.9,230.0,24.24,5.51,42847.02
2024-07-11,35.0,27.0,10.3,41.1,30.3,10.3,5.0,13.8,37.4,274.0,23.21,5.36,35912.86
2024-07-12,35.3,25.4,26.1,40.1,30.4,26.1,7.0,19.1,41.4,273.0,21.65,5.04,35975.02
2024-07-13,34.3,25.0,14.7,38.6,29.2,14.7,7.0,20.1,42.8,277.0,19.59,4.6,29395.77
2024-07-14,28.3,24.1,13.8,34.8,28.9,13.8,24.0,13.5,27.7,296.0,6.74,1.6,2477.92
2024-07-15,31.8,25.0,9.9,35.7,29.4,9.9,4.0,15.1,32.4,231.0,14.51,3.42,25912.67
2024-07-16,32.2,24.6,12.4,38.8,29.9,12.4,7.0,12.2,27.4,180.0,19.95,4.33,40755.01
2024-07-17,32.4,25.6,28.1,39.3,31.0,28.1,8.0,18.7,41.0,172.0,20.73,4.38,36532.1
2024-07-18,33.6,25.4,1.7,39.5,31.0,1.7,3.0,15.9,39.6,234.0,21.84,4.86,42758.02
2024-07-19,33.0,26.7,12.8,39.4,30.3,12.8,5.0,15.5,37.8,266.0,20.95,4.68,38938.5
2024-07-20,31.9,26.2,2.6,36.3,30.0,2.6,7.0,13.7,26.3,281.0,13.21,3.36,15191.61
2024-07-21,32.1,26.0,5.4,36.9,30.2,5.4,9.0,14.4,35.6,264.0,13.15,3.34,20862.68
2024-07-22,33.0,27.4,1.6,38.0,31.5,1.6,7.0,20.8,45.7,257.0,20.76,5.26,35524.28
2024-07-23,32.6,27.7,0.6,37.0,30.2,0.6,3.0,20.0,42.5,249.0,14.33,4.39,15175.79
2024-07-24,31.9,26.4,7.7,35.2,29.3,7.7,15.0,21.6,40.0,249.0,14.43,4.24,16469.33
2024-07-25,32.7,27.2,0.9,35.7,29.1,0.9,4.0,25.1,51.5,251.0,18.2,5.75,30266.17
2024-07-26,33.0,27.1,0.0,37.7,29.9,0.0,0.0,23.1,44.3,250.0,21.58,5.72,39413.7
2024-07-27,33.8,27.2,3.7,38.7,29.9,3.7,8.0,23.3,47.9,251.0,20.98,5.49,35460.71
2024-07-28,32.6,26.4,0.0,36.3,31.5,0.0,0.0,20.6,49.0,260.0,20.34,4.85,40009.61
2024-07-29,34.3,25.9,2.7,36.9,30.4,2.7,6.0,22.3,45.4,251.0,19.75,5.13,32400.0
2024-07-30,34.8,26.5,1.3,39.5,30.5,1.3,6.0,17.5,42.8,231.0,21.49,5.27,39982.23
2024-07-31,35.8,26.2,0.7,40.5,31.1,0.7,5.0,14.6,36.7,217.0,23.45,5.58,42598.34
2024-08-01,36.4,25.5,0.6,41.0,30.3,0.6,3.0,13.9,32.4,237.0,24.28,5.78,42579.72
2024-08-02,37.1,26.7,8.3,43.7,31.0,8.3,3.0,14.3,33.1,243.0,24.67,5.81,42560.07
2024-08-03,36.2,25.7,1.6,43.1,31.6,1.6,1.0,14.2,34.6,150.0,25.2,5.69,42539.44
2024-08-04,35.5,24.8,2.0,42.6,29.5,2.0,1.0,13.4,37.1,336.0,24.92,5.54,42517.84
2024-08-05,35.6,24.9,2.0,43.1,30.2,2.0,3.0,14.8,32.0,152.0,24.63,5.48,42495.33
2024-08-06,34.8,24.7,0.4,41.2,29.8,0.4,1.0,15.5,37.4,131.0,24.3,5.49,42471.93
2024-08-07,36.0,25.4,2.7,43.0,31.6,2.7,4.0,12.6,32.8,148.0,24.24,5.59,42447.67
2024-08-08,36.6,26.5,0.8,43.4,31.3,0.8,2.0,12.5,29.2,227.0,24.73,5.71,42422.59
2024-08-09,37.4,26.0,0.1,44.2,31.1,0.1,1.0,16.2,33.1,197.0,24.94,6.04,42396.72
2024-08-10,37.5,28.3,1.9,42.6,32.5,1.9,3.0,17.6,39.6,254.0,24.76,6.43,42370.1
2024-08-11,38.2,28.3,2.9,43.0,32.6,2.9,3.0,16.2,40.3,253.0,23.9,6.02,42342.75
2024-08-12,38.0,27.5,0.9,41.6,31.6,0.9,3.0,19.5,45.7,250.0,23.84,6.45,42314.72
2024-08-13,38.0,27.4,1.0,44.1,31.8,1.0,3.0,12.8,33.5,235.0,24.74,6.22,41802.89
2024-08-14,36.7,28.1,1.4,43.1,32.6,1.4,4.0,17.4,40.0,167.0,23.75,5.76,42256.71
2024-08-15,37.6,27.1,0.8,44.4,32.7,0.8,3.0,16.6,38.2,190.0,24.76,5.71,42226.81
2024-08-16,36.4,26.7,0.6,43.5,33.5,0.6,2.0,20.4,44.3,160.0,22.27,5.2,42196.34
2024-08-17,36.1,25.8,0.5,41.6,31.1,0.5,1.0,20.5,43.2,153.0,23.25,5.49,40848.36
2024-08-18,36.3,26.6,0.5,42.6,33.1,0.5,2.0,18.8,41.0,148.0,23.41,5.67,42133.87
2024-08-19,37.4,26.4,0.5,43.0,32.5,0.5,1.0,20.6,46.1,171.0,22.87,5.71,42101.93
2024-08-20,36.8,26.3,1.2,42.4,31.5,1.2,2.0,16.0,38.5,165.0,23.67,5.79,42069.49
2024-08-21,36.0,26.2,0.6,41.2,31.4,0.6,1.0,19.9,43.6,150.0,23.43,5.73,42036.12
2024-08-22,35.4,26.2,0.2,40.6,32.3,0.2,1.0,19.2,42.5,137.0,25.33,6.05,42001.8
2024-08-23,36.4,25.5,0.0,41.9,31.4,0.0,0.0,19.1,42.8,135.0,24.83,5.97,41966.57
2024-08-24,35.3,25.6,0.0,40.5,30.4,0.0,0.0,19.7,44.6,131.0,25.35,5.87,41352.05
2024-08-25,35.9,24.9,1.1,40.9,29.8,1.1,3.0,18.9,43.9,104.0,24.82,5.69,41893.68
2024-08-26,36.8,25.5,1.6,42.0,30.7,1.6,4.0,15.9,41.0,59.0,24.87,5.79,41590.5
2024-08-27,37.0,25.1,3.0,43.1,30.2,3.0,6.0,16.2,38.2,303.0,22.52,5.18,37877.75
2024-08-28,37.5,25.5,12.4,42.4,29.8,12.4,10.0,14.9,35.6,280.0,23.62,5.7,41573.49
2024-08-29,34.3,24.7,15.4,38.7,28.1,15.4,11.0,18.4,45.4,277.0,22.74,5.25,39600.0
2024-08-30,34.9,24.9,4.4,41.5,28.9,4.4,7.0,15.3,33.1,279.0,23.04,5.12,40472.91
2024-08-31,34.2,23.8,1.0,41.3,28.1,1.0,3.0,11.2,26.6,302.0,23.56,5.01,41659.8
2024-09-01,32.0,25.1,5.3,38.7,30.6,5.3,9.0,17.2,37.8,64.0,23.49,4.92,41619.24
2024-09-02,32.5,24.2,13.8,38.7,29.5,13.8,11.0,14.5,36.0,27.0,22.02,4.53,36000.0
2024-09-03,34.0,24.8,3.6,42.0,30.6,3.6,5.0,9.5,30.2,281.0,22.12,4.71,37120.62
2024-09-04,34.2,26.4,15.8,39.3,30.8,15.8,8.0,18.9,43.6,266.0,21.36,5.02,36935.66
2024-09-05,34.0,26.2,1.4,39.4,30.2,1.4,6.0,16.8,36.7,274.0,19.61,4.88,31915.72
2024-09-06,33.6,27.1,0.0,38.1,30.7,0.0,0.0,18.8,39.6,258.0,19.29,5.31,34354.09
2024-09-07,34.5,27.8,0.0,39.3,31.4,0.0,0.0,20.5,48.6,244.0,22.52,6.13,39868.26
2024-09-08,36.2,27.4,0.2,40.8,31.9,0.2,2.0,18.6,40.7,246.0,23.56,5.91,40900.16
2024-09-09,35.6,27.5,5.6,42.0,31.7,5.6,1.0,12.1,31.7,276.0,22.38,5.21,40678.14
2024-09-10,34.3,25.7,14.1,42.0,30.7,14.1,12.0,10.1,30.6,288.0,21.37,4.62,37025.02
2024-09-11,33.7,25.3,1.6,40.8,31.2,1.6,4.0,12.9,29.5,324.0,20.94,4.5,40112.98
2024-09-12,34.5,25.2,12.9,43.4,30.9,12.9,8.0,17.3,36.4,265.0,23.09,4.93,39600.0
2024-09-13,34.0,25.1,25.9,40.3,31.2,25.9,10.0,15.4,36.0,285.0,21.0,4.48,36486.37
2024-09-14,32.2,24.6,11.5,37.5,30.1,11.5,6.0,17.3,36.0,277.0,16.73,3.74,27945.84
2024-09-15,32.6,24.9,21.6,38.0,30.2,21.6,9.0,15.0,35.6,274.0,17.14,3.84,25940.77
2024-09-16,31.3,24.7,24.0,38.5,30.1,24.0,15.0,11.9,27.7,294.0,16.65,3.5,31872.5
2024-09-17,31.4,23.8,19.7,38.3,28.4,19.7,18.0,13.7,30.6,319.0,20.9,4.26,38655.37
2024-09-18,31.6,24.6,3.7,36.2,29.9,3.7,17.0,10.9,28.8,268.0,14.47,3.14,26715.16
2024-09-19,33.8,25.1,1.6,40.4,30.0,1.6,4.0,11.9,28.8,243.0,22.81,5.03,39689.93
2024-09-20,33.3,26.4,7.0,40.6,30.9,7.0,8.0,15.0,33.5,222.0,22.24,4.83,39783.5
2024-09-21,32.7,25.4,42.2,41.0,31.5,42.2,16.0,14.2,31.7,272.0,19.26,4.13,28800.0
2024-09-22,30.3,25.2,0.6,34.7,31.2,0.6,5.0,12.3,26.6,247.0,11.73,2.7,7144.98
2024-09-23,31.4,25.4,2.0,36.7,30.9,2.0,4.0,10.0,26.3,199.0,16.58,3.56,36161.4
2024-09-24,31.0,24.5,9.1,36.8,29.7,9.1,7.0,6.9,20.2,276.0,15.56,3.32,26295.79
2024-09-25,30.3,23.8,7.0,36.9,28.5,7.0,11.0,12.2,27.7,38.0,19.23,3.9,36196.45
2024-09-26,30.6,24.2,1.4,36.7,29.7,1.4,8.0,14.9,32.4,60.0,23.0,4.67,39723.17
2024-09-27,30.4,24.0,1.3,38.0,28.7,1.3,9.0,12.0,28.4,121.0,19.93,4.0,36040.23
2024-09-28,31.8,24.2,0.1,38.7,29.5,0.1,1.0,14.8,32.0,147.0,21.02,4.42,39727.8
2024-09-29,32.0,24.9,5.7,40.5,30.7,5.7,9.0,10.3,28.8,178.0,21.84,4.49,39600.0
2024-09-30,32.6,25.0,4.0,41.2,30.8,4.0,6.0,11.6,31.0,218.0,22.26,4.63,39600.0
2024-10-01,33.4,24.7,10.7,43.1,29.6,10.7,6.0,11.0,30.2,264.0,22.64,4.74,39600.0
2024-10-02,30.8,24.9,5.7,38.5,30.6,5.7,13.0,12.8,29.2,343.0,17.35,3.61,34607.63
2024-10-03,26.6,24.6,21.2,31.2,28.9,21.2,20.0,11.4,23.4,341.0,5.47,1.28,0.0
2024-10-04,29.1,24.0,1.6,32.8,27.3,1.6,12.0,23.0,47.9,356.0,20.37,4.14,39600.0
2024-10-05,28.1,23.4,10.0,30.6,27.1,10.0,15.0,20.0,41.8,341.0,11.88,2.63,8275.51
2024-10-06,29.5,23.2,13.9,33.3,27.3,13.9,14.0,19.6,41.0,348.0,16.55,3.54,30450.13
2024-10-07,30.2,23.7,3.6,34.6,27.5,3.6,11.0,16.9,35.6,339.0,19.36,3.91,38780.48
2024-10-08,27.3,23.4,18.3,31.7,27.6,18.3,24.0,18.5,39.2,346.0,12.32,2.4,19217.36
2024-10-09,29.7,22.9,8.5,33.8,26.6,8.5,16.0,20.6,41.8,351.0,19.88,3.98,39600.0
2024-10-10,30.1,23.6,0.4,34.3,28.4,0.4,3.0,18.9,40.3,353.0,22.0,4.56,39600.0
2024-10-11,28.6,24.1,13.0,33.9,28.9,13.0,18.0,16.6,34.2,354.0,15.15,3.0,28204.11
2024-10-12,29.1,23.6,13.8,33.5,28.3,13.8,21.0,15.8,34.2,9.0,13.59,2.81,24741.87
2024-10-13,29.9,24.6,2.9,34.6,29.1,2.9,12.0,17.8,40.0,358.0,17.93,3.7,34421.08
2024-10-14,30.3,23.8,4.9,35.6,28.2,4.9,6.0,19.4,44.6,352.0,19.75,3.98,38499.73
2024-10-15,28.9,24.3,6.3,34.0,29.0,6.3,16.0,16.6,35.6,5.0,15.03,3.02,24493.79
2024-10-16,28.4,24.2,17.2,33.1,29.4,17.2,18.0,13.9,32.4,29.0,12.78,2.54,25906.54
2024-10-17,27.9,24.3,16.3,33.0,29.6,16.3,20.0,11.7,25.2,16.0,10.5,2.16,11453.1
2024-10-18,30.1,23.1,11.3,37.9,27.9,11.3,17.0,12.4,27.7,54.0,19.56,3.93,36000.0
2024-10-19,30.1,23.7,2.2,36.6,28.9,2.2,7.0,14.6,31.0,29.0,19.45,3.91,39600.0
2024-10-20,31.0,23.7,11.4,36.8,28.1,11.4,20.0,16.8,33.5,334.0,17.42,3.68,37462.76
2024-10-21,29.2,24.2,9.0,33.4,28.8,9.0,14.0,17.4,35.6,342.0,13.95,2.88,24262.57
2024-10-22,27.9,23.1,27.4,32.1,26.8,27.4,23.0,18.6,42.8,348.0,13.82,2.78,20716.32
2024-10-23,29.5,22.5,21.7,32.4,25.9,21.7,15.0,23.6,47.5,349.0,19.83,4.19,33463.37
2024-10-24,29.3,22.9,0.0,32.4,26.6,0.0,0.0,21.4,43.6,343.0,15.97,3.54,37906.48
2024-10-25,29.9,22.4,0.0,33.1,26.5,0.0,0.0,14.6,29.9,334.0,17.06,3.76,26965.82
2024-10-26,27.2,21.0,13.1,30.9,22.6,13.1,10.0,13.9,28.8,279.0,5.89,1.59,0.0
2024-10-27,23.9,20.3,24.4,27.3,20.9,24.4,21.0,14.6,29.5,220.0,7.32,1.69,1144.57
2024-10-28,28.1,22.1,12.1,31.6,25.9,12.1,15.0,9.4,21.2,274.0,8.53,1.9,7943.18
2024-10-29,31.6,22.8,0.6,34.8,26.9,0.6,4.0,16.7,36.7,267.0,19.13,4.31,39329.27
2024-10-30,32.2,23.3,1.5,36.0,26.8,1.5,4.0,21.1,43.2,275.0,18.71,4.14,36929.8
2024-10-31,29.8,22.9,11.8,34.4,26.9,11.8,11.0,20.5,41.8,317.0,14.27,2.97,29567.73
2024-11-01,29.9,22.6,0.3,33.3,26.9,0.3,2.0,17.3,34.6,359.0,20.37,4.47,39254.46
2024-11-02,27.8,23.7,1.7,30.1,26.0,1.7,7.0,19.7,41.0,343.0,12.21,2.83,23811.2
2024-11-03,29.5,23.4,4.2,32.5,26.8,4.2,9.0,23.8,47.9,345.0,15.63,3.52,28761.21
