precip_hours,tmax,radiation_sum,tmin,evapo_et0,wind_dir_dominant,apparent_tmax,date,prcp,rain_sum,wind_gusts_max,wind_speed_max,apparent_tmin,sunshine_duration,latitude,longitude
0.0000,31.8000,24.0000,20.5500,5.3800,82.0000,36.2000,2023-02-26,0.0000,0.0000,40.3000,17.5000,22.3000,40343.6300,10.5417,107.2428
0.0000,32.4000,23.2800,20.6000,5.2200,76.0000,36.1000,2023-02-27,0.0000,0.0000,45.4000,20.8000,22.3000,37803.7900,10.5417,107.2428
0.0000,32.9000,20.8100,21.7000,4.8300,83.0000,35.3000,2023-02-28,0.0000,0.0000,41.8000,18.4000,24.6000,32006.7600,10.5417,107.2428
0.0000,31.5000,22.6200,23.3000,5.1900,90.0000,35.3000,2023-03-01,0.0000,0.0000,40.0000,19.1000,26.2000,39313.9700,10.5417,107.2428
0.0000,30.5000,23.0200,23.4000,5.3800,89.0000,34.3000,2023-03-02,0.0000,0.0000,44.6000,20.9000,24.7000,35657.7200,10.5417,107.2428
0.0000,30.4000,23.7200,21.9000,5.6200,89.0000,33.9000,2023-03-03,0.0000,0.0000,49.0000,23.0000,23.7000,40522.0900,10.5417,107.2428
0.0000,31.1000,21.9000,22.7000,5.3800,89.0000,33.3000,2023-03-04,0.0000,0.0000,46.4000,22.2000,23.8000,34524.2500,10.5417,107.2428
0.0000,30.4000,25.6000,21.4000,5.9800,84.0000,33.1000,2023-03-05,0.0000,0.0000,42.1000,19.8000,22.3000,39455.9700,10.5417,107.2428
0.0000,29.6000,24.6000,21.4000,5.5300,93.0000,32.3000,2023-03-06,0.0000,0.0000,44.3000,20.3000,22.3000,40630.9500,10.5417,107.2428
0.0000,30.6000,24.7000,21.3000,5.5600,94.0000,34.4000,2023-03-07,0.0000,0.0000,41.8000,19.7000,22.6000,40667.3800,10.5417,107.2428
0.0000,30.2000,24.8200,21.1000,5.8000,90.0000,32.3000,2023-03-08,0.0000,0.0000,54.0000,25.1000,22.3000,40703.8500,10.5417,107.2428
0.0000,29.6000,26.1700,22.0000,5.9800,93.0000,30.6000,2023-03-09,0.0000,0.0000,49.7000,22.7000,22.6000,40740.3200,10.5417,107.2428
0.0000,30.0000,25.2900,21.0000,5.3800,98.0000,34.0000,2023-03-10,0.0000,0.0000,43.2000,20.5000,23.3000,40776.7600,10.5417,107.2428
0.0000,31.4000,24.7500,22.3000,5.5100,99.0000,35.1000,2023-03-11,0.0000,0.0000,44.3000,19.5000,23.8000,40813.1600,10.5417,107.2428
0.0000,29.8000,24.7800,22.2000,5.7300,99.0000,30.7000,2023-03-12,0.0000,0.0000,49.3000,22.1000,23.4000,40849.4800,10.5417,107.2428
0.0000,29.7000,25.3900,21.1000,5.5700,88.0000,32.3000,2023-03-13,0.0000,0.0000,52.6000,24.3000,22.9000,40885.6900,10.5417,107.2428
0.0000,31.1000,26.2800,21.6000,6.0200,89.0000,33.4000,2023-03-14,0.0000,0.0000,46.8000,21.6000,22.7000,40921.7700,10.5417,107.2428
0.0000,31.4000,25.7900,22.4000,6.0500,96.0000,33.5000,2023-03-15,0.0000,0.0000,52.6000,24.7000,23.9000,40957.7000,10.5417,107.2428
0.0000,31.0000,24.7800,23.6000,5.8600,96.0000,33.6000,2023-03-16,0.0000,0.0000,51.1000,23.7000,24.9000,40993.4500,10.5417,107.2428
0.0000,31.4000,24.5100,22.9000,5.6900,95.0000,36.1000,2023-03-17,0.0000,0.0000,45.7000,20.4000,24.9000,41029.0000,10.5417,107.2428
0.0000,30.9000,24.2600,23.5000,5.5200,99.0000,33.7000,2023-03-18,0.0000,0.0000,46.4000,20.9000,25.4000,41064.3200,10.5417,107.2428
0.0000,31.7000,25.4700,23.6000,5.7900,97.0000,35.3000,2023-03-19,0.0000,0.0000,42.1000,18.8000,25.6000,41099.3400,10.5417,107.2428
0.0000,31.5000,23.9500,24.0000,5.2100,106.0000,35.8000,2023-03-20,0.0000,0.0000,36.0000,16.9000,27.1000,41134.0600,10.5417,107.2428
0.0000,31.4000,24.4800,23.6000,5.0700,118.0000,36.6000,2023-03-21,0.0000,0.0000,33.1000,13.4000,28.1000,41168.8400,10.5417,107.2428
0.0000,31.3000,24.8800,23.6000,5.1100,134.0000,37.1000,2023-03-22,0.0000,0.0000,35.3000,14.7000,28.4000,41163.5800,10.5417,107.2428
2.0000,31.6000,23.3600,22.6000,4.9100,143.0000,36.7000,2023-03-23,0.2000,0.2000,33.5000,13.4000,27.1000,41168.1400,10.5417,107.2428
0.0000,31.7000,23.2700,23.0000,4.8500,142.0000,37.0000,2023-03-24,0.0000,0.0000,37.4000,16.2000,27.5000,41172.2400,10.5417,107.2428
0.0000,31.1000,24.3100,23.3000,5.1000,129.0000,35.4000,2023-03-25,0.0000,0.0000,33.8000,14.8000,27.6000,41308.1800,10.5417,107.2428
0.0000,31.6000,24.9000,22.1000,5.2000,146.0000,36.9000,2023-03-26,0.0000,0.0000,32.8000,12.6000,26.3000,41342.9600,10.5417,107.2428
0.0000,31.9000,24.9800,24.1000,5.3900,113.0000,37.1000,2023-03-27,0.0000,0.0000,35.6000,14.7000,28.8000,41377.6600,10.5417,107.2428
0.0000,32.0000,24.3800,25.3000,5.5000,99.0000,35.6000,2023-03-28,0.0000,0.0000,49.3000,22.4000,29.0000,41412.2600,10.5417,107.2428
0.0000,32.4000,25.6600,24.7000,5.8900,99.0000,35.8000,2023-03-29,0.0000,0.0000,40.7000,17.8000,28.4000,41446.7500,10.5417,107.2428
0.0000,31.9000,25.1600,24.8000,5.4800,103.0000,35.3000,2023-03-30,0.0000,0.0000,42.5000,19.2000,29.1000,41481.1000,10.5417,107.2428
0.0000,31.7000,23.8400,24.9000,5.2200,117.0000,36.1000,2023-03-31,0.0000,0.0000,36.4000,15.5000,29.4000,41515.2800,10.5417,107.2428
1.0000,31.0000,22.1900,23.9000,4.7800,113.0000,35.9000,2023-04-01,0.1000,0.1000,34.2000,15.1000,28.3000,41334.4500,10.5417,107.2428
6.0000,31.4000,23.7400,23.4000,5.0200,120.0000,37.3000,2023-04-02,0.8000,0.8000,30.6000,13.3000,27.9000,41583.0900,10.5417,107.2428
3.0000,30.9000,22.0600,24.9000,4.6400,124.0000,36.2000,2023-04-03,0.5000,0.5000,32.8000,14.3000,30.1000,41616.6600,10.5417,107.2428
6.0000,31.9000,24.0200,23.8000,5.0900,125.0000,37.7000,2023-04-04,1.6000,1.6000,34.6000,14.8000,29.0000,41650.0000,10.5417,107.2428
3.0000,31.7000,23.5000,24.4000,4.9400,141.0000,37.4000,2023-04-05,0.3000,0.3000,34.6000,14.3000,29.9000,41683.0500,10.5417,107.2428
4.0000,31.7000,23.6100,24.0000,5.1000,126.0000,37.6000,2023-04-06,0.8000,0.8000,33.1000,13.1000,29.2000,41715.8200,10.5417,107.2428
0.0000,32.1000,25.2100,25.2000,5.5100,125.0000,37.2000,2023-04-07,0.0000,0.0000,36.7000,15.2000,30.2000,41748.2900,10.5417,107.2428
2.0000,32.5000,24.7500,24.8000,5.7300,100.0000,36.4000,2023-04-08,0.2000,0.2000,41.0000,18.1000,29.8000,41780.3600,10.5417,107.2428
4.0000,33.5000,23.5300,24.9000,5.5500,93.0000,38.4000,2023-04-09,1.5000,1.5000,39.6000,16.2000,28.4000,41812.0600,10.5417,107.2428
5.0000,33.2000,21.8800,25.2000,5.1300,94.0000,38.4000,2023-04-10,2.5000,2.5000,37.4000,17.1000,29.4000,41843.7100,10.5417,107.2428
2.0000,31.8000,20.8000,25.8000,4.7300,118.0000,36.7000,2023-04-11,0.6000,0.6000,33.1000,13.7000,30.4000,41875.2900,10.5417,107.2428
5.0000,32.1000,20.0000,24.7000,4.3000,138.0000,38.3000,2023-04-12,1.7000,1.7000,32.4000,13.3000,30.0000,41727.1100,10.5417,107.2428
8.0000,32.1000,22.6800,24.7000,4.8300,141.0000,38.5000,2023-04-13,2.0000,2.0000,32.0000,13.4000,30.3000,41938.1200,10.5417,107.2428
10.0000,32.0000,22.5100,24.4000,4.8100,149.0000,38.6000,2023-04-14,3.3000,3.3000,29.9000,12.9000,29.4000,41969.3300,10.5417,107.2428
16.0000,31.8000,20.3300,24.5000,4.2900,170.0000,38.3000,2023-04-15,7.1000,7.1000,27.4000,11.0000,29.9000,40346.9800,10.5417,107.2428
13.0000,30.9000,18.0900,24.1000,3.7500,108.0000,37.4000,2023-04-16,2.7000,2.7000,32.4000,13.9000,28.8000,33672.1400,10.5417,107.2428
1.0000,31.2000,22.4800,25.0000,4.7200,118.0000,36.5000,2023-04-17,0.1000,0.1000,36.0000,15.8000,30.2000,42061.9500,10.5417,107.2428
5.0000,31.7000,23.7500,25.0000,5.0400,121.0000,36.8000,2023-04-18,0.6000,0.6000,36.4000,16.0000,29.8000,42088.7100,10.5417,107.2428
4.0000,32.0000,21.9900,24.7000,4.8300,157.0000,37.4000,2023-04-19,0.4000,0.4000,33.5000,13.6000,29.1000,42090.0800,10.5417,107.2428
7.0000,33.3000,23.8800,26.1000,5.4700,209.0000,39.0000,2023-04-20,0.9000,0.9000,36.0000,15.9000,31.7000,42091.7200,10.5417,107.2428
9.0000,33.2000,23.4900,25.9000,5.1900,200.0000,40.0000,2023-04-21,1.4000,1.4000,33.8000,15.0000,31.7000,41742.3800,10.5417,107.2428
10.0000,32.5000,23.8900,26.1000,5.0800,163.0000,39.0000,2023-04-22,1.3000,1.3000,32.4000,13.4000,32.1000,42095.9000,10.5417,107.2428
1.0000,32.9000,26.0500,25.8000,5.6400,115.0000,38.6000,2023-04-23,0.1000,0.1000,36.7000,15.5000,31.6000,42098.5100,10.5417,107.2428
2.0000,34.4000,23.8000,25.5000,5.5000,89.0000,39.6000,2023-04-24,0.8000,0.8000,34.9000,14.8000,30.8000,42101.5000,10.5417,107.2428
0.0000,33.7000,25.1400,26.5000,5.9800,98.0000,38.7000,2023-04-25,0.0000,0.0000,43.2000,20.0000,31.1000,42104.9100,10.5417,107.2428
1.0000,34.0000,24.3700,26.3000,6.1100,95.0000,37.9000,2023-04-26,0.1000,0.1000,39.6000,19.2000,30.2000,42108.7500,10.5417,107.2428
3.0000,33.3000,24.8900,26.1000,6.0800,90.0000,37.0000,2023-04-27,0.4000,0.4000,48.6000,22.8000,30.4000,42113.0500,10.5417,107.2428
2.0000,33.2000,24.1300,26.8000,5.9900,93.0000,37.3000,2023-04-28,0.2000,0.2000,43.9000,20.5000,30.6000,42117.8500,10.5417,107.2428
0.0000,33.5000,24.3600,26.5000,5.9000,99.0000,38.0000,2023-04-29,0.0000,0.0000,40.3000,17.9000,30.4000,42027.7600,10.5417,107.2428
0.0000,32.8000,22.9400,26.3000,5.4200,96.0000,37.6000,2023-04-30,0.0000,0.0000,43.9000,19.3000,30.8000,42031.3400,10.5417,107.2428
0.0000,33.7000,25.4100,26.3000,6.3200,91.0000,36.7000,2023-05-01,0.0000,0.0000,50.8000,23.4000,30.5000,42134.3700,10.5417,107.2428
2.0000,33.9000,25.0700,26.6000,6.4900,92.0000,37.3000,2023-05-02,0.2000,0.2000,46.8000,21.4000,30.1000,42140.5700,10.5417,107.2428
2.0000,34.1000,25.0500,27.2000,6.1000,96.0000,38.7000,2023-05-03,0.4000,0.4000,44.3000,19.7000,31.3000,42147.1000,10.5417,107.2428
1.0000,34.0000,24.6500,26.8000,5.7400,112.0000,38.7000,2023-05-04,0.1000,0.1000,37.1000,16.3000,32.0000,42153.9600,10.5417,107.2428
0.0000,34.4500,23.9100,26.0000,5.5700,196.0000,41.3000,2023-05-05,0.0000,0.0000,30.2000,12.6000,32.1000,42161.1600,10.5417,107.2428
5.0000,34.4500,24.6300,26.8000,5.8400,215.0000,41.6000,2023-05-06,1.6000,1.6000,33.5000,15.7000,33.2000,42168.6800,10.5417,107.2428
7.0000,34.4500,21.5900,27.3000,5.1200,219.0000,41.0000,2023-05-07,4.2000,4.2000,37.4000,16.1000,33.4000,40185.2600,10.5417,107.2428
11.0000,32.5000,16.7600,26.4000,3.8500,223.0000,38.7000,2023-05-08,6.4000,6.4000,33.5000,14.1000,32.1000,27734.3600,10.5417,107.2428
12.0000,31.1000,17.6700,25.5000,3.7400,170.0000,37.4000,2023-05-09,7.6000,7.6000,22.7000,8.7000,31.3000,32741.3600,10.5417,107.2428
13.0000,30.6000,23.3300,25.3000,4.7100,138.0000,36.5000,2023-05-10,3.8000,3.8000,34.2000,14.4000,31.3000,42201.9800,10.5417,107.2428
11.0000,30.6000,15.3400,25.3000,3.3200,118.0000,36.0000,2023-05-11,2.7000,2.7000,27.0000,12.0000,30.7000,29670.7300,10.5417,107.2428
6.0000,31.2000,20.9100,25.6000,4.3500,115.0000,37.4000,2023-05-12,3.5000,3.5000,31.3000,13.7000,29.6000,37423.7000,10.5417,107.2428
8.0000,32.3000,23.7100,25.1000,5.0700,122.0000,39.1000,2023-05-13,2.5000,2.5000,27.7000,11.5000,30.6000,42230.2000,10.5417,107.2428
7.0000,32.3000,24.0500,25.5000,5.0900,154.0000,38.6000,2023-05-14,0.7000,0.7000,34.6000,14.4000,31.4000,42240.2100,10.5417,107.2428
6.0000,33.2000,23.0900,25.7000,5.0100,184.0000,39.8000,2023-05-15,3.2000,3.2000,28.8000,10.1000,31.4000,42250.5100,10.5417,107.2428
7.0000,33.1000,22.7100,25.8000,4.8700,225.0000,39.2000,2023-05-16,5.2000,5.2000,33.1000,13.3000,31.9000,41277.5100,10.5417,107.2428
2.0000,34.2000,22.6900,25.6000,5.0100,257.0000,40.8000,2023-05-17,3.4000,3.4000,35.6000,13.0000,30.9000,37604.3500,10.5417,107.2428
9.0000,33.3000,21.0100,25.9000,4.4700,266.0000,40.8000,2023-05-18,13.1000,13.1000,34.6000,16.5000,31.1000,36000.0000,10.5417,107.2428
6.0000,34.1000,21.8600,25.9000,4.7300,253.0000,40.7000,2023-05-19,4.7000,4.7000,46.4000,18.7000,31.2000,36599.1100,10.5417,107.2428
11.0000,32.0000,19.1900,26.7000,4.1200,224.0000,38.4000,2023-05-20,5.4000,5.4000,35.6000,15.6000,32.6000,31752.9600,10.5417,107.2428
16.0000,29.7000,17.2800,25.4000,3.5800,200.0000,36.0000,2023-05-21,10.5000,10.5000,34.9000,16.4000,30.9000,34031.3100,10.5417,107.2428
11.0000,31.5000,21.5900,24.6000,4.4700,247.0000,37.5000,2023-05-22,8.0000,8.0000,33.8000,14.4000,30.3000,32466.7300,10.5417,107.2428
5.0000,32.6000,22.7400,24.5000,4.7200,268.0000,38.3000,2023-05-23,12.3000,12.3000,38.2000,18.3000,29.8000,35062.2200,10.5417,107.2428
14.0000,31.2000,19.4000,25.6000,4.0200,242.0000,37.8000,2023-05-24,10.2000,10.2000,36.0000,16.8000,30.9000,36870.7600,10.5417,107.2428
12.0000,31.1000,22.7500,23.8000,4.6200,242.0000,36.8000,2023-05-25,15.7000,15.7000,38.2000,15.8000,29.0000,38774.7700,10.5417,107.2428
9.0000,31.1000,20.5700,24.5000,4.1600,246.0000,37.6000,2023-05-26,7.4000,7.4000,32.8000,13.5000,30.3000,42305.3300,10.5417,107.2428
11.0000,29.5000,16.8300,24.0000,3.3100,275.0000,35.4000,2023-05-27,24.6000,24.6000,33.1000,13.5000,29.2000,30097.8900,10.5417,107.2428
11.0000,28.9000,19.1500,23.7000,3.7600,242.0000,34.4000,2023-05-28,3.9000,3.9000,36.4000,16.3000,28.7000,40736.4600,10.5417,107.2428
11.0000,30.4000,21.3200,24.3000,4.2000,245.0000,36.3000,2023-05-29,3.8000,3.8000,37.8000,16.3000,29.6000,41229.7300,10.5417,107.2428
13.0000,30.2000,16.7900,24.8000,3.3800,262.0000,37.2000,2023-05-30,11.1000,11.1000,42.1000,16.6000,30.4000,30886.9900,10.5417,107.2428
10.0000,31.0000,18.6000,26.4000,3.7700,260.0000,37.8000,2023-05-31,8.4000,8.4000,37.8000,15.5000,31.2000,38457.4200,10.5417,107.2428
11.0000,30.5000,16.7900,25.8000,3.4000,256.0000,36.7000,2023-06-01,6.1000,6.1000,40.3000,15.9000,30.4000,29263.5800,10.5417,107.2428
10.0000,30.5000,18.3700,26.1000,3.7700,253.0000,36.2000,2023-06-02,12.4000,12.4000,38.2000,15.2000,31.2000,37707.5100,10.5417,107.2428
10.0000,31.6000,21.8400,25.8000,4.3800,267.0000,39.0000,2023-06-03,8.8000,8.8000,41.0000,18.0000,31.6000,38946.5800,10.5417,107.2428
14.0000,30.5000,14.6000,24.7000,2.9500,295.0000,36.9000,2023-06-04,24.6000,24.6000,37.8000,14.5000,29.9000,25097.6200,10.5417,107.2428
19.0000,30.2000,14.4600,24.4000,2.8600,286.0000,36.1000,2023-06-05,16.1000,16.1000,34.6000,15.0000,29.4000,27458.1800,10.5417,107.2428
19.0000,30.2000,17.5200,24.5000,3.5100,274.0000,36.1000,2023-06-06,23.0000,23.0000,43.2000,18.1000,30.0000,28800.0000,10.5417,107.2428
19.0000,27.0000,10.0350,24.3000,1.5650,270.0000,32.5000,2023-06-07,9.3000,9.3000,25.2000,12.1000,29.0000,20803.5000,10.5417,107.2428
10.0000,30.5000,19.8200,24.8000,4.0300,269.0000,34.8000,2023-06-08,6.2000,6.2000,41.0000,19.1000,30.4000,37612.0000,10.5417,107.2428
9.0000,30.2000,17.5100,25.4000,3.5200,270.0000,36.2000,2023-06-09,6.9000,6.9000,42.8000,17.1000,30.0000,29900.7600,10.5417,107.2428
10.0000,31.0000,19.3300,25.4000,3.8500,265.0000,37.3000,2023-06-10,8.0000,8.0000,40.3000,19.2000,30.0000,37569.7800,10.5417,107.2428
7.0000,30.8000,19.1600,25.7000,4.1600,263.0000,34.8000,2023-06-11,2.6000,2.6000,48.2000,20.7000,30.6000,40420.0900,10.5417,107.2428
12.0000,30.2000,16.0000,25.1000,3.3300,253.0000,35.6000,2023-06-12,13.1000,13.1000,41.4000,16.8000,30.5000,25801.7000,10.5417,107.2428
6.0000,30.7000,20.6900,24.9000,4.2400,262.0000,37.1000,2023-06-13,1.5000,1.5000,31.7000,14.3000,30.0000,39058.3200,10.5417,107.2428
11.0000,29.5000,12.1000,25.7000,2.5400,265.0000,35.7000,2023-06-14,6.2000,6.2000,34.6000,17.0000,31.2000,20803.5000,10.5417,107.2428
2.0000,32.4000,22.2400,25.1000,4.7700,276.0000,38.0000,2023-06-15,0.2000,0.2000,32.4000,13.4000,30.6000,39905.2900,10.5417,107.2428
11.0000,31.2000,21.6100,25.3000,4.4000,255.0000,37.9000,2023-06-16,21.6000,21.6000,31.3000,14.3000,29.9000,38500.5800,10.5417,107.2428
15.0000,30.2000,16.5600,23.5000,3.3900,274.0000,37.7000,2023-06-17,23.8000,23.8000,28.1000,14.1000,26.9000,25096.6500,10.5417,107.2428
9.0000,30.6000,21.8500,24.2000,4.3100,270.0000,36.5000,2023-06-18,20.1000,20.1000,33.5000,15.8000,29.4000,40397.7900,10.5417,107.2428
7.0000,31.3000,20.2900,24.3000,4.1400,268.0000,38.4000,2023-06-19,14.4000,14.4000,29.2000,13.3000,29.3000,31904.5600,10.5417,107.2428
11.0000,31.5000,21.8300,24.8000,4.4300,271.0000,39.5000,2023-06-20,6.7000,6.7000,27.4000,12.8000,29.3000,32400.0000,10.5417,107.2428
9.0000,31.0000,18.8100,25.1000,3.8200,277.0000,38.4000,2023-06-21,11.3000,11.3000,30.2000,13.2000,30.4000,35749.8900,10.5417,107.2428
12.0000,31.3000,19.2900,24.8000,3.8700,289.0000,37.6000,2023-06-22,19.4000,19.4000,39.6000,17.5000,30.1000,31990.2700,10.5417,107.2428
6.0000,32.5000,23.8600,24.0000,4.9000,306.0000,40.1000,2023-06-23,6.6000,6.6000,26.6000,11.0000,28.8000,42802.8400,10.5417,107.2428
9.0000,31.1000,22.5800,24.7000,4.4700,257.0000,38.0000,2023-06-24,3.5000,3.5000,37.1000,17.6000,30.2000,42814.7400,10.5417,107.2428
11.0000,30.6000,20.8400,24.2000,4.1200,272.0000,38.0000,2023-06-25,11.9000,11.9000,29.5000,13.0000,29.1000,38699.7100,10.5417,107.2428
5.0000,31.3000,22.2200,23.3000,4.5800,275.0000,39.5000,2023-06-26,0.5000,0.5000,27.7000,13.0000,28.0000,38416.1200,10.5417,107.2428
7.0000,31.7000,21.0400,23.5000,4.3000,299.0000,39.4000,2023-06-27,12.5000,12.5000,24.8000,8.2000,28.5000,33349.9500,10.5417,107.2428
11.0000,30.4000,21.8100,24.1000,4.3200,235.0000,37.9000,2023-06-28,8.4000,8.4000,31.7000,15.0000,29.7000,41759.8300,10.5417,107.2428
12.0000,30.8000,22.6000,23.8000,4.4500,244.0000,36.8000,2023-06-29,7.5000,7.5000,39.2000,17.2000,28.8000,41272.3700,10.5417,107.2428
17.0000,30.1000,20.2500,24.4000,3.9100,216.0000,36.7000,2023-06-30,16.8000,16.8000,43.9000,20.3000,29.8000,39028.8900,10.5417,107.2428
15.0000,29.7000,17.0100,24.7000,3.2900,222.0000,34.7000,2023-07-01,24.6000,24.6000,42.8000,18.6000,29.4000,35597.1400,10.5417,107.2428
17.0000,29.5000,16.2300,23.9000,3.3200,232.0000,34.4000,2023-07-02,10.5000,10.5000,35.3000,16.9000,28.9000,29006.3000,10.5417,107.2428
10.0000,31.6000,20.8100,23.0000,4.2400,301.0000,37.9000,2023-07-03,4.2000,4.2000,32.4000,14.1000,27.8000,39339.8900,10.5417,107.2428
2.0000,32.1000,23.7900,23.8000,4.9800,331.0000,38.3000,2023-07-04,0.3000,0.3000,27.7000,12.2000,28.3000,39925.7600,10.5417,107.2428
11.0000,30.6000,19.2800,23.8000,3.8800,10.0000,38.5000,2023-07-05,24.6000,24.6000,25.6000,8.7000,29.0000,41293.4400,10.5417,107.2428
7.0000,30.7000,22.1600,23.1000,4.4900,133.0000,38.6000,2023-07-06,6.6000,6.6000,22.0000,9.8000,28.0000,42918.3000,10.5417,107.2428
6.0000,30.4000,23.6200,23.8000,4.8100,134.0000,37.1000,2023-07-07,1.2000,1.2000,30.6000,14.5000,29.4000,42924.0600,10.5417,107.2428
14.0000,30.1000,22.5900,25.2000,4.4600,137.0000,37.0000,2023-07-08,3.0000,3.0000,33.1000,13.4000,30.5000,42506.3800,10.5417,107.2428
15.0000,29.7000,21.3200,24.5000,4.2100,188.0000,36.6000,2023-07-09,16.0000,16.0000,29.2000,12.8000,30.1000,39333.6600,10.5417,107.2428
7.0000,30.5000,23.1800,23.2000,4.7000,214.0000,37.5000,2023-07-10,1.2000,1.2000,25.6000,11.8000,28.3000,42602.6000,10.5417,107.2428
9.0000,31.1000,23.3400,24.3000,4.7800,267.0000,38.6000,2023-07-11,1.9000,1.9000,29.2000,14.0000,29.4000,42940.3900,10.5417,107.2428
4.0000,31.7000,22.0800,24.3000,4.4500,295.0000,38.9000,2023-07-12,11.5000,11.5000,30.2000,10.3000,29.7000,38288.3800,10.5417,107.2428
14.0000,30.2000,20.6400,24.9000,3.9900,276.0000,37.4000,2023-07-13,13.8000,13.8000,31.3000,12.7000,30.4000,41615.7500,10.5417,107.2428
10.0000,30.3000,22.0400,24.4000,4.1800,278.0000,36.6000,2023-07-14,23.7000,23.7000,48.6000,19.5000,29.2000,39753.6400,10.5417,107.2428
14.0000,29.8000,16.3300,24.5000,3.2500,271.0000,36.1000,2023-07-15,18.1000,18.1000,46.4000,19.1000,29.5000,30229.3400,10.5417,107.2428
13.0000,30.1000,16.4500,25.3000,3.3600,258.0000,34.7000,2023-07-16,17.6000,17.6000,54.7000,23.1000,29.0000,28288.7000,10.5417,107.2428
13.0000,28.6000,14.5900,24.6000,2.9100,256.0000,32.1000,2023-07-17,24.6000,24.6000,58.7000,25.8000,28.2000,27749.4400,10.5417,107.2428
17.0000,29.4000,18.0200,24.7000,3.4200,253.0000,34.4000,2023-07-18,17.1000,17.1000,51.8000,21.3000,27.8000,30609.3800,10.5417,107.2428
15.0000,28.8000,15.5300,24.7000,2.9900,261.0000,33.7000,2023-07-19,10.3000,10.3000,44.3000,19.8000,28.6000,31875.6700,10.5417,107.2428
19.0000,26.9000,10.0350,24.5000,1.7800,281.0000,32.3000,2023-07-20,24.6000,24.6000,38.9000,18.0000,28.5000,20803.5000,10.5417,107.2428
16.0000,29.0000,19.8300,24.0000,3.8100,266.0000,34.9000,2023-07-21,13.6000,13.6000,30.2000,12.6000,28.7000,37661.8100,10.5417,107.2428
16.0000,28.5000,14.6700,24.1000,2.8700,252.0000,34.1000,2023-07-22,18.6000,18.6000,37.4000,16.8000,28.8000,23089.4500,10.5417,107.2428
11.0000,29.0000,18.2900,24.5000,3.3900,246.0000,34.6000,2023-07-23,17.7000,17.7000,45.4000,20.4000,29.5000,31821.2400,10.5417,107.2428
12.0000,29.2000,15.8900,24.7000,3.0800,251.0000,35.1000,2023-07-24,3.5000,3.5000,44.6000,16.7000,29.5000,25501.3800,10.5417,107.2428
9.0000,29.3000,15.8500,24.7000,3.0200,251.0000,34.3000,2023-07-25,15.2000,15.2000,48.2000,20.7000,29.5000,28775.9700,10.5417,107.2428
14.0000,30.2000,21.2800,24.5000,3.9700,256.0000,36.1000,2023-07-26,16.8000,16.8000,50.0000,20.2000,29.1000,40248.1900,10.5417,107.2428
16.0000,29.3000,15.6400,25.1000,2.9400,256.0000,34.2000,2023-07-27,24.6000,24.6000,46.1000,22.6000,29.2000,29735.9900,10.5417,107.2428
18.0000,29.7000,18.3200,25.0000,3.4800,250.0000,35.2000,2023-07-28,21.2000,21.2000,47.5000,21.5000,28.3000,32984.7900,10.5417,107.2428
18.0000,27.8000,12.0200,25.0000,2.4400,246.0000,32.6000,2023-07-29,24.6000,24.6000,44.6000,18.9000,28.6000,20803.5000,10.5417,107.2428
22.0000,28.3000,11.9700,24.6000,2.4000,251.0000,33.7000,2023-07-30,24.6000,24.6000,45.0000,18.9000,28.6000,20803.5000,10.5417,107.2428
11.0000,29.2000,17.3100,25.3000,3.4700,261.0000,35.0000,2023-07-31,1.7000,1.7000,43.6000,18.4000,29.8000,37424.8400,10.5417,107.2428
13.0000,29.2000,16.7000,24.2000,3.2100,274.0000,34.8000,2023-08-01,6.1000,6.1000,42.5000,16.9000,28.2000,30368.7600,10.5417,107.2428
10.0000,30.7000,16.9100,25.2000,3.3800,272.0000,36.1000,2023-08-02,9.8000,9.8000,43.9000,18.4000,30.0000,27943.1000,10.5417,107.2428
14.0000,29.1000,19.3800,25.2000,3.8400,245.0000,33.9000,2023-08-03,13.5000,13.5000,49.0000,17.9000,29.7000,35115.3000,10.5417,107.2428
5.0000,29.9000,21.2300,25.2000,4.2500,245.0000,35.8000,2023-08-04,4.8000,4.8000,40.3000,17.4000,29.8000,42657.5400,10.5417,107.2428
9.0000,30.7000,23.3100,25.2000,4.5100,251.0000,36.9000,2023-08-05,7.2000,7.2000,46.1000,22.3000,30.3000,42634.5700,10.5417,107.2428
9.0000,31.4000,23.6700,24.6000,4.8200,248.0000,36.4000,2023-08-06,2.2000,2.2000,44.6000,20.7000,29.1000,42611.3200,10.5417,107.2428
7.0000,30.7000,23.2900,25.4000,4.6100,251.0000,36.5000,2023-08-07,3.6000,3.6000,45.4000,19.9000,30.2000,42587.6100,10.5417,107.2428
8.0000,30.4000,21.9700,25.4000,4.3800,248.0000,36.9000,2023-08-08,2.9000,2.9000,43.6000,18.2000,30.5000,40995.4100,10.5417,107.2428
6.0000,30.9000,22.7300,25.2000,4.5500,258.0000,37.3000,2023-08-09,2.4000,2.4000,42.5000,15.8000,30.1000,42538.7600,10.5417,107.2428
8.0000,31.8000,23.3300,25.3000,4.8100,260.0000,37.7000,2023-08-10,1.3000,1.3000,35.3000,16.1000,30.1000,42513.6800,10.5417,107.2428
9.0000,31.0000,23.9100,25.7000,4.8300,260.0000,37.0000,2023-08-11,2.7000,2.7000,42.5000,18.1000,30.4000,42488.1900,10.5417,107.2428
