date,sunshine_duration,wind_speed_max,precip_hours,prcp,evapo_et0,wind_dir_dominant,tmax,apparent_tmax,wind_gusts_max,tmin,radiation_sum,rain_sum,apparent_tmin,latitude,longitude
2024-02-07,35089.0800,9.8000,4.0000,0.4000,4.3200,125.0000,32.4000,38.4000,21.2000,23.2000,19.8600,0.4000,27.7000,10.5216,105.1259
2024-02-08,38300.7300,12.8000,4.0000,0.5000,4.4400,132.0000,32.1000,38.5000,27.0000,24.0000,19.6400,0.5000,28.6000,10.5216,105.1259
2024-02-09,33889.6200,12.6000,2.0000,0.2000,4.6400,112.0000,32.9000,37.2000,28.8000,22.4000,19.4800,0.2000,26.5000,10.5216,105.1259
2024-02-10,38820.4800,14.8000,3.0000,0.3000,5.0400,84.0000,32.9000,37.6000,31.3000,23.1000,21.9700,0.3000,26.8000,10.5216,105.1259
2024-02-11,38918.6200,12.7000,0.0000,0.0000,5.1900,41.0000,32.1000,35.6000,28.4000,23.3000,22.7300,0.0000,25.0000,10.5216,105.1259
2024-02-12,38934.5000,10.9000,0.0000,0.0000,5.2300,54.0000,32.1000,35.4000,24.5000,22.6000,23.3000,0.0000,23.3000,10.5216,105.1259
2024-02-13,34693.4800,15.4000,0.0000,0.0000,4.8700,86.0000,32.5000,36.4000,27.0000,21.8000,20.5100,0.0000,25.1000,10.5216,105.1259
2024-02-14,37387.0100,15.1000,0.0000,0.0000,5.0500,93.0000,33.4000,36.8000,32.8000,23.6000,19.7200,0.0000,27.3000,10.5216,105.1259
2024-02-15,38615.8500,15.5000,0.0000,0.0000,5.4800,105.0000,34.3000,37.4000,32.4000,23.7000,21.2600,0.0000,27.2000,10.5216,105.1259
2024-02-16,38990.6500,17.1000,0.0000,0.0000,5.6000,104.0000,34.2000,37.2000,35.6000,23.8000,22.1400,0.0000,27.7000,10.5216,105.1259
2024-02-17,39090.4800,15.5000,0.0000,0.0000,5.9600,117.0000,33.7000,37.0000,33.1000,22.2000,23.4100,0.0000,25.0000,10.5216,105.1259
2024-02-18,39191.4700,12.4000,0.0000,0.0000,4.9900,122.0000,33.4000,38.0000,27.0000,21.7000,21.2200,0.0000,25.3000,10.5216,105.1259
2024-02-19,36954.3400,13.4000,0.0000,0.0000,5.2900,125.0000,34.3000,38.6000,30.2000,23.5000,21.4300,0.0000,28.2000,10.5216,105.1259
2024-02-20,35253.7900,11.5000,1.0000,0.1000,4.8600,128.0000,33.6000,37.6000,26.6000,23.5000,20.1000,0.1000,28.3000,10.5216,105.1259
2024-02-21,34289.8400,12.0000,1.0000,0.1000,4.5700,129.0000,33.2000,37.1000,26.3000,22.3000,18.6900,0.1000,26.2000,10.5216,105.1259
2024-02-22,38985.2400,12.1000,0.0000,0.0000,5.3800,123.0000,33.6000,38.0000,25.6000,21.5000,22.5300,0.0000,25.2000,10.5216,105.1259
2024-02-23,35834.3400,14.3000,1.0000,0.1000,4.6600,118.0000,33.4000,37.3000,27.4000,22.4000,18.5300,0.1000,26.4000,10.5216,105.1259
2024-02-24,39161.4900,15.6000,3.0000,0.3000,5.1700,115.0000,33.3000,37.5000,32.4000,23.3000,21.1400,0.3000,27.7000,10.5216,105.1259
2024-02-25,39454.7100,17.3000,0.0000,0.0000,5.7100,97.0000,34.0000,38.4000,31.7000,23.4000,22.6900,0.0000,26.6000,10.5216,105.1259
2024-02-26,39656.8000,18.8000,0.0000,0.0000,6.2100,97.0000,34.9000,36.9000,38.9000,23.0000,23.6900,0.0000,26.0000,10.5216,105.1259
2024-02-27,38257.6600,19.1000,3.0000,0.8000,5.3900,99.0000,33.9000,36.7000,39.6000,23.8000,21.3000,0.8000,27.7000,10.5216,105.1259
2024-02-28,39379.8200,19.7000,0.0000,0.0000,6.1000,109.0000,34.7000,37.7000,36.7000,24.6000,22.2400,0.0000,28.2000,10.5216,105.1259
2024-02-29,39684.7700,18.2000,0.0000,0.0000,6.1700,111.0000,35.7000,37.6000,37.8000,23.8000,22.4000,0.0000,27.3000,10.5216,105.1259
2024-03-01,37073.2700,16.8000,1.0000,0.1000,5.3700,108.0000,34.2000,36.9000,32.0000,23.9000,19.7800,0.1000,28.0000,10.5216,105.1259
2024-03-02,39699.4500,15.7000,7.0000,0.9000,5.2900,98.0000,34.0000,39.2000,31.7000,24.1000,21.3300,0.9000,27.9000,10.5216,105.1259
2024-03-03,39705.6600,15.8000,3.0000,0.3000,5.1800,103.0000,34.2000,38.7000,31.7000,23.7000,20.6800,0.3000,27.5000,10.5216,105.1259
2024-03-04,38009.9800,14.8000,0.0000,0.0000,4.4400,122.0000,34.3000,37.5000,30.2000,24.4000,17.8300,0.0000,28.4000,10.5216,105.1259
2024-03-05,36348.5400,11.5000,1.0000,0.1000,4.6500,178.0000,34.4000,40.5000,19.8000,23.6000,20.6600,0.1000,28.1000,10.5216,105.1259
2024-03-06,39507.0400,12.2000,0.0000,0.0000,5.1700,191.0000,35.7625,42.2000,22.3000,25.2000,21.9100,0.0000,30.5000,10.5216,105.1259
2024-03-07,39939.2400,14.3000,1.0000,0.1000,5.4100,148.0000,35.7625,41.6000,24.8000,25.5000,22.9800,0.1000,30.7000,10.5216,105.1259
2024-03-08,40053.2600,18.6000,2.0000,0.2000,6.3000,121.0000,35.2000,38.6000,36.4000,24.2000,23.2200,0.2000,28.3000,10.5216,105.1259
2024-03-09,39729.5200,18.8000,1.0000,0.1000,6.1100,122.0000,35.1000,37.9000,37.8000,24.5000,22.0500,0.1000,28.4000,10.5216,105.1259
2024-03-10,39236.5800,17.9000,0.0000,0.0000,5.9300,112.0000,35.0000,37.0000,36.4000,24.8000,20.9100,0.0000,28.5000,10.5216,105.1259
2024-03-11,40628.6200,15.5000,0.0000,0.0000,6.4000,110.0000,35.3000,37.3000,33.5000,23.2000,24.9500,0.0000,27.3000,10.5216,105.1259
2024-03-12,39734.7700,16.8000,3.0000,0.5000,6.1300,132.0000,35.7625,39.0000,35.3000,24.4000,23.5900,0.5000,28.8000,10.5216,105.1259
2024-03-13,40077.5100,14.9000,4.0000,0.7000,5.5900,143.0000,35.0000,39.2000,32.0000,23.7000,22.4600,0.7000,29.0000,10.5216,105.1259
2024-03-14,40425.4200,12.6000,2.0000,0.7000,5.4100,137.0000,34.6000,39.7000,25.2000,24.5000,22.9600,0.7000,29.2000,10.5216,105.1259
2024-03-15,40546.7200,14.7000,0.0000,0.0000,6.0900,124.0000,35.4000,38.7000,29.9000,23.9000,23.9000,0.0000,28.5000,10.5216,105.1259
2024-03-16,40786.1200,13.1000,0.0000,0.0000,5.7900,116.0000,35.1000,39.5000,26.6000,22.5000,23.6400,0.0000,26.3000,10.5216,105.1259
2024-03-17,40910.9300,12.7000,0.0000,0.0000,5.8500,113.0000,35.0000,38.4000,27.4000,23.7000,22.6700,0.0000,27.7000,10.5216,105.1259
2024-03-18,39610.9400,16.1000,1.0000,0.1000,6.3000,124.0000,35.5000,38.1000,34.2000,24.1000,23.2800,0.1000,28.6000,10.5216,105.1259
2024-03-19,40924.8500,22.0000,0.0000,0.0000,6.6300,116.0000,35.7625,37.6000,40.7000,23.8000,24.2800,0.0000,28.1000,10.5216,105.1259
2024-03-20,41160.0100,18.6000,0.0000,0.0000,6.6738,110.0000,35.7625,37.7000,36.0000,22.4000,24.6100,0.0000,26.2000,10.5216,105.1259
2024-03-21,41195.3700,17.5000,0.0000,0.0000,6.3200,106.0000,34.8000,39.0000,31.7000,24.2000,23.8100,0.0000,28.3000,10.5216,105.1259
2024-03-22,41230.6600,16.9000,2.0000,0.3000,6.0400,127.0000,34.2000,38.1000,34.2000,24.3000,22.9800,0.3000,28.6000,10.5216,105.1259
2024-03-23,37884.3600,14.8000,5.0000,0.6000,5.1200,144.0000,34.8000,39.2000,31.7000,24.5000,20.6400,0.6000,29.3000,10.5216,105.1259
2024-03-24,41300.9700,12.0000,0.0000,0.0000,5.8800,126.0000,35.4000,39.1000,28.1000,24.4000,23.4300,0.0000,29.3000,10.5216,105.1259
2024-03-25,41335.9400,14.0000,1.0000,0.1000,6.0000,134.0000,35.7625,40.3000,28.1000,24.1000,23.3100,0.1000,29.0000,10.5216,105.1259
2024-03-26,41370.7500,18.4000,0.0000,0.0000,6.5600,114.0000,35.7625,39.8000,33.8000,25.6000,23.1100,0.0000,30.2000,10.5216,105.1259
2024-03-27,41405.3700,16.1000,1.0000,0.1000,6.2900,111.0000,35.7625,40.6000,34.2000,25.0000,23.7100,0.1000,29.8000,10.5216,105.1259
2024-03-28,27762.0700,11.4000,4.0000,3.4000,4.6500,127.0000,35.7625,40.5000,26.3000,25.7000,19.5000,3.4000,31.3000,10.5216,105.1259
2024-03-29,32560.4400,9.8000,0.0000,0.0000,4.5000,137.0000,33.8000,40.9000,21.2000,24.6000,19.2500,0.0000,30.0000,10.5216,105.1259
2024-03-30,40838.5700,12.6000,1.0000,0.1000,5.4200,135.0000,34.8000,40.1000,27.7000,24.2000,23.3100,0.1000,29.3000,10.5216,105.1259
2024-03-31,41541.6600,11.4000,0.0000,0.0000,5.3200,175.0000,34.9000,41.5000,19.8000,24.9000,23.3900,0.0000,30.0000,10.5216,105.1259
2024-04-01,38145.5000,12.1000,5.0000,0.9000,4.3700,203.0000,34.3000,39.7000,27.4000,26.3000,17.5500,0.9000,32.2000,10.5216,105.1259
2024-04-02,41328.0800,13.6000,8.0000,1.6000,5.1000,179.0000,35.1000,41.7000,32.0000,26.5000,21.7900,1.6000,32.0000,10.5216,105.1259
2024-04-03,41640.7800,13.7000,0.0000,0.0000,5.9700,156.0000,35.7625,40.4000,24.8000,25.4000,25.8200,0.0000,30.7000,10.5216,105.1259
2024-04-04,41673.4400,15.8000,2.0000,0.2000,5.6200,176.0000,35.7625,41.1000,31.3000,25.0000,23.2600,0.2000,29.9000,10.5216,105.1259
2024-04-05,41706.0500,13.3000,2.0000,0.2000,5.7200,167.0000,35.7625,41.9000,24.8000,26.3000,23.9100,0.2000,31.6000,10.5216,105.1259
2024-04-06,41738.6100,14.0000,5.0000,0.6000,5.6600,136.0000,35.1000,40.1000,27.4000,26.0000,22.1300,0.6000,30.3000,10.5216,105.1259
2024-04-07,41771.0700,13.3000,0.0000,0.0000,5.5200,151.0000,35.7625,41.2000,23.0000,24.4000,22.3300,0.0000,29.1000,10.5216,105.1259
2024-04-08,41803.4200,11.0000,0.0000,0.0000,6.1300,141.0000,35.7625,42.7000,22.3000,24.9000,25.1300,0.0000,30.3000,10.5216,105.1259
2024-04-09,41835.6300,16.6000,0.0000,0.0000,6.6738,115.0000,35.7625,41.6000,32.0000,25.4000,24.8800,0.0000,31.2000,10.5216,105.1259
2024-04-10,41867.7100,20.1000,1.0000,0.1000,6.6738,112.0000,35.7625,39.6000,41.0000,25.9000,24.4500,0.1000,30.3000,10.5216,105.1259
2024-04-11,41899.6000,18.0000,0.0000,0.0000,6.6738,115.0000,35.7625,40.2000,39.6000,25.8000,24.0700,0.0000,29.8000,10.5216,105.1259
2024-04-12,41931.3100,14.8000,1.0000,0.1000,6.5300,104.0000,35.7625,41.0000,34.6000,26.2000,23.6700,0.1000,31.6000,10.5216,105.1259
2024-04-13,41962.7900,14.6000,1.0000,0.1000,6.0500,126.0000,35.7625,40.9000,30.2000,25.9000,22.9000,0.1000,31.1000,10.5216,105.1259
2024-04-14,36236.3100,14.5000,2.0000,0.3000,5.2900,140.0000,35.7625,40.7000,29.2000,24.9000,20.9200,0.3000,29.3000,10.5216,105.1259
2024-04-15,35170.3400,13.0000,1.0000,0.1000,5.9700,145.0000,35.7625,41.1000,30.6000,25.1000,22.3000,0.1000,29.9000,10.5216,105.1259
2024-04-16,42055.7500,19.7000,0.0000,0.0000,6.3700,143.0000,35.7625,41.3000,36.0000,25.8000,23.9700,0.0000,30.4000,10.5216,105.1259
2024-04-17,41272.8400,10.9000,4.0000,0.8000,5.4200,179.0000,35.7000,41.2000,25.2000,25.5000,21.9700,0.8000,30.4000,10.5216,105.1259
2024-04-18,42116.2700,12.2000,0.0000,0.0000,6.1400,178.0000,35.7625,41.3000,24.1000,26.0000,24.7900,0.0000,31.0000,10.5216,105.1259
2024-04-19,42146.0100,14.0000,0.0000,0.0000,6.1600,177.0000,35.7625,41.6000,28.1000,25.6000,24.2300,0.0000,30.2000,10.5216,105.1259
2024-04-20,42175.3900,13.9000,0.0000,0.0000,6.6700,163.0000,35.7625,41.3000,24.8000,26.4000,25.9500,0.0000,30.6000,10.5216,105.1259
2024-04-21,42204.3900,14.8000,0.0000,0.0000,6.3400,174.0000,35.7625,41.9000,26.3000,25.7000,25.3800,0.0000,29.6000,10.5216,105.1259
2024-04-22,42232.9500,14.8000,0.0000,0.0000,6.3500,171.0000,35.7625,42.1000,27.7000,26.1000,24.6200,0.0000,30.7000,10.5216,105.1259
2024-04-23,42261.1300,15.5000,0.0000,0.0000,6.1900,180.0000,35.7625,42.9000,32.8000,26.8000,23.8400,0.0000,31.3000,10.5216,105.1259
2024-04-24,42289.1500,16.2000,0.0000,0.0000,6.4800,176.0000,35.7625,43.4000,32.0000,25.8000,25.2400,0.0000,30.7000,10.5216,105.1259
2024-04-25,42316.9900,16.6000,0.0000,0.0000,6.2900,163.0000,35.7625,43.8500,36.0000,26.2000,24.7500,0.0000,31.2000,10.5216,105.1259
2024-04-26,42344.6500,16.1000,2.0000,1.1000,5.9200,186.0000,35.7625,43.8000,33.8000,27.3000,23.1800,1.1000,33.3000,10.5216,105.1259
2024-04-27,42372.0700,18.3000,1.0000,0.1000,6.2100,173.0000,35.7625,43.8500,36.0000,26.8000,24.2800,0.1000,32.7000,10.5216,105.1259
2024-04-28,42399.2700,16.1000,1.0000,0.2000,6.4400,181.0000,35.7625,43.4000,28.8000,27.4000,24.6300,0.2000,33.5000,10.5216,105.1259
2024-04-29,42426.2000,15.1000,0.0000,0.0000,6.5500,182.0000,35.7625,43.8500,28.1000,27.4000,25.9100,0.0000,33.1000,10.5216,105.1259
2024-04-30,42452.8400,19.5000,1.0000,0.1000,6.6300,184.0000,35.7625,43.8000,36.0000,27.4000,25.1900,0.1000,33.1000,10.5216,105.1259
2024-05-01,42479.2000,20.0000,0.0000,0.0000,6.6400,198.0000,35.7625,43.8500,36.4000,27.6000,24.7700,0.0000,33.0000,10.5216,105.1259
2024-05-02,42505.2200,13.5000,1.0000,0.1000,6.6500,180.0000,35.7625,43.2000,28.4000,27.7000,24.6900,0.1000,34.0000,10.5216,105.1259
2024-05-03,42125.8400,16.9000,3.0000,0.7000,6.1400,166.0000,35.7625,43.8500,34.9000,27.7000,24.0600,0.7000,33.6000,10.5216,105.1259
2024-05-04,33699.5300,15.0000,5.0000,2.8000,4.3600,166.0000,34.6000,42.0000,33.8000,27.2000,18.8500,2.8000,32.4000,10.5216,105.1259
2024-05-05,28720.4200,12.1000,5.0000,17.6000,4.1300,159.0000,34.8000,41.6000,35.3000,26.0000,18.2300,17.6000,31.9000,10.5216,105.1259
2024-05-06,42605.7000,9.7000,2.0000,0.2000,5.3200,151.0000,33.9000,41.7000,22.7000,25.5000,23.7800,0.2000,31.4000,10.5216,105.1259
2024-05-07,42629.8000,11.9000,4.0000,9.7000,4.9400,136.0000,34.7000,42.0000,32.8000,24.9000,22.7700,9.7000,30.1000,10.5216,105.1259
2024-05-08,42653.4500,12.3000,5.0000,3.1000,4.9600,101.0000,34.3000,41.4000,29.5000,25.8000,22.7300,3.1000,31.7000,10.5216,105.1259
2024-05-09,25315.3700,19.2000,15.0000,23.4500,3.1600,106.0000,32.0000,38.3000,36.7000,25.2000,14.6700,23.4500,30.6000,10.5216,105.1259
2024-05-10,35997.8400,18.3000,6.0000,5.9000,4.3900,113.0000,34.0000,40.4000,37.8000,26.1000,20.4400,5.9000,32.3000,10.5216,105.1259
2024-05-11,42710.6600,18.1000,8.0000,9.5000,4.3200,128.0000,32.8000,40.1000,41.4000,25.8000,20.6300,9.5000,31.7000,10.5216,105.1259
2024-05-12,41692.7100,17.7000,11.0000,15.8000,4.7100,113.0000,33.7000,41.0000,36.0000,25.9000,22.0200,15.8000,31.4000,10.5216,105.1259
2024-05-13,38576.6800,15.3000,15.0000,15.2000,4.6600,168.0000,32.4000,41.9000,33.1000,24.8000,22.4700,15.2000,30.4000,10.5216,105.1259
2024-05-14,42740.9900,15.4000,9.0000,5.8000,5.0900,90.0000,33.3000,42.1000,29.2000,25.1000,23.7700,5.8000,31.0000,10.5216,105.1259
2024-05-15,27798.4600,16.3000,12.0000,5.4000,3.3800,151.0000,32.3000,40.1000,32.0000,25.7000,15.8100,5.4000,31.1000,10.5216,105.1259
2024-05-16,34588.3500,12.7000,8.0000,7.3000,4.5400,101.0000,32.8000,40.4000,36.7000,25.8000,21.9500,7.3000,31.9000,10.5216,105.1259
2024-05-17,26294.2900,10.0000,12.0000,6.9000,3.6500,132.0000,31.4000,39.5000,24.5000,25.2000,17.5200,6.9000,31.1000,10.5216,105.1259
2024-05-18,41777.2200,12.0000,5.0000,3.8000,4.9200,180.0000,32.7000,41.1000,26.6000,25.4000,23.0900,3.8000,32.2000,10.5216,105.1259
2024-05-19,22160.9900,11.2000,6.0000,12.0000,3.4500,208.0000,30.9000,38.3000,27.4000,25.6000,15.9400,12.0000,31.9000,10.5216,105.1259
2024-05-20,14474.1000,14.4000,8.0000,10.3000,2.6900,217.0000,31.5000,38.4000,33.8000,27.0000,11.9400,10.3000,31.7000,10.5216,105.1259
2024-05-21,13296.0500,12.0000,18.0000,23.4500,1.8800,193.0000,28.7000,35.4000,24.8000,25.3000,8.9200,23.4500,31.1000,10.5216,105.1259
2024-05-22,36308.5800,7.8000,9.0000,11.8000,3.9400,199.0000,32.1000,40.7000,33.1000,25.3000,18.9100,11.8000,31.2000,10.5216,105.1259
2024-05-23,41493.8800,9.2000,9.0000,8.1000,4.3000,191.0000,32.4000,41.4000,28.8000,25.4000,20.5600,8.1000,31.7000,10.5216,105.1259
2024-05-24,39919.7000,9.2000,8.0000,9.3000,4.8800,139.0000,32.8000,42.7000,19.8000,25.8000,23.1300,9.3000,32.1000,10.5216,105.1259
2024-05-25,42881.8200,13.2000,11.0000,7.0000,4.9000,157.0000,32.8000,41.7000,25.2000,25.4000,23.3000,7.0000,31.0000,10.5216,105.1259
2024-05-26,42895.9100,10.2000,8.0000,5.8000,4.8700,166.0000,33.0000,42.2000,27.0000,25.0000,23.1900,5.8000,30.5000,10.5216,105.1259
2024-05-27,42910.0700,12.2000,7.0000,6.8000,4.8100,212.0000,33.4000,42.1000,26.3000,26.5000,22.1900,6.8000,33.2000,10.5216,105.1259
2024-05-28,25545.4400,12.9000,3.0000,4.9000,3.4000,205.0000,32.6000,39.0000,34.6000,26.3000,15.2600,4.9000,31.4000,10.5216,105.1259
2024-05-29,25200.0000,13.8000,10.0000,17.0000,3.3100,228.0000,32.3000,39.0000,36.4000,27.0000,15.5100,17.0000,33.1000,10.5216,105.1259
2024-05-30,32867.8800,21.0000,7.0000,12.6000,3.6200,221.0000,30.9000,37.5000,43.2000,26.5000,17.5400,12.6000,30.3000,10.5216,105.1259
2024-05-31,21600.0000,18.6000,15.0000,12.5000,2.9800,206.0000,31.4000,38.2000,39.2000,25.9000,14.5300,12.5000,32.1000,10.5216,105.1259
2024-06-01,36663.3800,11.5000,7.0000,4.2000,4.1200,216.0000,32.1000,39.7000,26.3000,24.9000,19.5300,4.2000,30.7000,10.5216,105.1259
2024-06-02,40971.5300,14.8000,2.0000,0.3000,4.8800,252.0000,32.8000,40.5000,23.8000,24.9000,22.7800,0.3000,31.0000,10.5216,105.1259
2024-06-03,24102.2500,12.1000,4.0000,18.3000,3.5000,257.0000,32.4000,39.7000,28.8000,26.2000,16.2200,18.3000,31.2000,10.5216,105.1259
2024-06-04,43025.1400,11.9000,1.0000,0.5000,5.2700,247.0000,34.3000,42.1000,22.7000,24.5000,23.3400,0.5000,29.5000,10.5216,105.1259
2024-06-05,35274.2100,15.6000,8.0000,12.9000,4.2800,237.0000,32.2000,40.1000,33.8000,27.2000,19.3100,12.9000,32.9000,10.5216,105.1259
2024-06-06,42826.6800,10.3000,1.0000,0.5000,4.9000,244.0000,33.3000,40.6000,21.2000,26.3000,21.9300,0.5000,32.6000,10.5216,105.1259
2024-06-07,38949.6100,12.1000,3.0000,0.3000,4.7000,249.0000,32.9000,39.6000,24.1000,26.5000,21.0200,0.3000,32.5000,10.5216,105.1259
2024-06-08,40344.2600,18.5000,2.0000,2.1000,4.4700,243.0000,32.8000,40.1000,36.4000,26.1000,20.1400,2.1000,31.6000,10.5216,105.1259
2024-06-09,12205.7563,18.9000,8.0000,15.2000,2.1200,233.0000,28.7000,32.8000,41.8000,26.7000,8.0000,15.2000,30.8000,10.5216,105.1259
2024-06-10,12205.7563,17.9000,6.0000,8.4000,2.4400,224.0000,29.9000,32.8000,37.1000,25.7000,9.3100,8.4000,29.9000,10.5216,105.1259
2024-06-11,40903.4500,16.5000,5.0000,0.6000,4.3700,218.0000,31.4000,37.3000,35.6000,25.0000,20.7000,0.6000,30.2000,10.5216,105.1259
2024-06-12,43152.3500,13.7000,6.0000,5.0000,4.4600,242.0000,32.0000,38.7000,34.2000,25.9000,20.8000,5.0000,31.4000,10.5216,105.1259
2024-06-13,36223.9300,12.7000,7.0000,8.2000,4.5300,247.0000,32.5000,40.2000,30.6000,26.1000,21.1200,8.2000,31.2000,10.5216,105.1259
2024-06-14,39645.0900,11.6000,5.0000,7.1000,4.2000,237.0000,32.0000,39.3000,25.6000,26.8000,18.8300,7.1000,32.5000,10.5216,105.1259
2024-06-15,32813.7400,11.8000,6.0000,15.0000,3.5100,198.0000,30.3000,37.2000,27.4000,25.6000,17.0600,15.0000,32.0000,10.5216,105.1259
2024-06-16,42361.3200,13.7000,5.0000,4.9000,4.2900,229.0000,31.4000,37.9000,29.5000,25.8000,20.1700,4.9000,30.5000,10.5216,105.1259
2024-06-17,33818.9800,16.7000,7.0000,14.8000,3.7400,228.0000,30.6000,37.0000,43.2000,25.9000,17.4700,14.8000,30.3000,10.5216,105.1259
2024-06-18,35269.5200,15.9000,8.0000,12.1000,3.9700,234.0000,31.3000,36.9000,32.8000,26.2000,17.8200,12.1000,31.2000,10.5216,105.1259
2024-06-19,37115.0400,19.8000,4.0000,3.4000,4.9000,243.0000,32.2000,38.5000,38.9000,26.9000,21.5400,3.4000,32.0000,10.5216,105.1259
2024-06-20,12902.3000,19.5000,15.0000,16.0000,2.9300,249.0000,30.3000,35.3000,38.5000,26.4000,12.4400,16.0000,30.8000,10.5216,105.1259
2024-06-21,12605.6300,15.6000,16.0000,23.4500,2.1100,249.0000,29.2000,35.1000,29.5000,24.9000,9.8200,23.4500,30.1000,10.5216,105.1259
2024-06-22,12205.7563,22.4000,23.5000,22.9000,1.8900,235.0000,27.9000,31.7000,41.8000,24.9000,8.8100,22.9000,29.1000,10.5216,105.1259
2024-06-23,12205.7563,19.5000,16.0000,5.6000,2.4000,235.0000,28.8000,32.0000,37.1000,24.6000,10.4600,5.6000,28.4000,10.5216,105.1259
2024-06-24,17987.9400,19.4000,11.0000,2.7000,2.6100,219.0000,29.2000,32.8000,37.8000,24.1000,12.1900,2.7000,29.2000,10.5216,105.1259
2024-06-25,12205.7563,15.3000,21.0000,11.1000,2.0200,215.0000,28.5000,33.2000,29.2000,24.3000,9.2700,11.1000,27.9000,10.5216,105.1259
2024-06-26,38928.6600,9.0000,12.0000,15.4000,4.2200,262.0000,31.2000,38.1000,25.2000,24.8000,20.3800,15.4000,30.6000,10.5216,105.1259
2024-06-27,27692.3500,6.4000,17.0000,15.8000,3.4300,127.0000,30.3000,39.4000,17.3000,24.7000,16.5100,15.8000,30.9000,10.5216,105.1259
2024-06-28,34243.1000,11.6000,13.0000,7.1000,3.9900,150.0000,31.1000,38.9000,25.9000,24.9000,19.4200,7.1000,30.9000,10.5216,105.1259
2024-06-29,38194.0400,12.3000,6.0000,9.8000,4.6300,166.0000,31.7000,39.1000,33.5000,23.9000,22.7300,9.8000,29.1000,10.5216,105.1259
2024-06-30,43000.1200,15.5000,8.0000,7.6000,4.5800,218.0000,31.7000,39.8000,31.0000,24.5000,22.3900,7.6000,29.7000,10.5216,105.1259
2024-07-01,38772.3500,16.3000,7.0000,6.1000,3.9200,238.0000,30.3000,35.9000,36.7000,24.0000,18.6600,6.1000,28.7000,10.5216,105.1259
2024-07-02,32169.5200,11.1000,10.0000,7.3000,3.8400,209.0000,30.7000,38.6000,26.3000,24.7000,18.4400,7.3000,30.6000,10.5216,105.1259
2024-07-03,18095.6200,15.0000,15.0000,4.6000,2.6100,216.0000,29.7000,34.4000,30.6000,24.8000,12.0900,4.6000,29.1000,10.5216,105.1259
2024-07-04,18247.0300,12.4000,12.0000,3.6000,3.0500,198.0000,30.6000,35.8000,27.7000,24.4000,14.2000,3.6000,29.9000,10.5216,105.1259
2024-07-05,38584.9700,12.1000,9.0000,4.4000,3.6200,222.0000,30.4000,36.8000,29.2000,24.0000,17.5200,4.4000,29.5000,10.5216,105.1259
2024-07-06,39308.9500,11.8000,6.0000,7.3000,4.6300,228.0000,32.1000,39.7000,28.4000,24.0000,22.3600,7.3000,28.9000,10.5216,105.1259
2024-07-07,28435.7000,16.9000,8.0000,9.6000,3.2500,199.0000,30.5000,36.7000,33.1000,25.5000,15.4900,9.6000,30.1000,10.5216,105.1259
2024-07-08,32667.5500,13.1000,10.0000,5.1000,4.0400,194.0000,31.4000,38.4000,27.0000,24.4000,19.3400,5.1000,29.7000,10.5216,105.1259
2024-07-09,31573.1800,14.4000,13.0000,23.4500,3.5900,199.0000,30.7000,36.9000,32.0000,24.4000,17.4600,23.4500,29.7000,10.5216,105.1259
2024-07-10,40694.7800,16.9000,10.0000,5.7000,3.9800,204.0000,31.1000,36.6000,37.4000,24.0000,19.5300,5.7000,29.0000,10.5216,105.1259
2024-07-11,28495.4600,16.5000,15.0000,14.8000,3.0000,229.0000,30.3000,35.8000,38.9000,24.5000,14.4600,14.8000,29.7000,10.5216,105.1259
2024-07-12,28060.9200,23.2000,8.0000,3.1000,3.2700,233.0000,29.8000,33.5000,48.6000,24.5000,14.9500,3.1000,28.7000,10.5216,105.1259
2024-07-13,19757.8900,20.9000,10.0000,6.6000,3.4600,245.0000,30.7000,35.7000,47.5000,25.4000,15.2200,6.6000,29.7000,10.5216,105.1259
2024-07-14,16407.3900,18.9000,8.0000,10.6000,2.8500,247.0000,29.4000,33.1000,45.7000,25.9000,11.2400,10.6000,29.4000,10.5216,105.1259
2024-07-15,22735.7800,16.7000,13.0000,14.6000,4.0000,253.0000,31.6000,37.6000,43.9000,25.6000,17.7900,14.6000,30.2000,10.5216,105.1259
2024-07-16,17730.5400,22.0000,19.0000,14.0000,2.6800,244.0000,29.2000,33.4000,41.8000,24.8000,12.3200,14.0000,28.8000,10.5216,105.1259
2024-07-17,16855.7500,22.0000,23.0000,22.1000,2.2900,226.0000,29.3000,33.6000,49.7000,24.6000,11.2000,22.1000,29.0000,10.5216,105.1259
2024-07-18,12205.7563,21.0000,23.0000,13.5000,2.1400,231.0000,28.2000,32.8000,41.0000,24.5000,9.8000,13.5000,29.4000,10.5216,105.1259
2024-07-19,19685.2100,20.9000,11.0000,6.0000,3.1700,223.0000,30.4000,35.4000,48.2000,24.4000,14.2200,6.0000,29.1000,10.5216,105.1259
2024-07-20,12205.7563,15.6000,13.0000,10.1000,1.9300,232.0000,29.4000,33.4000,34.6000,25.2000,7.9300,10.1000,29.9000,10.5216,105.1259
2024-07-21,16861.8800,18.7000,12.0000,6.8000,2.8600,240.0000,30.3000,34.3000,38.2000,25.5000,12.4400,6.8000,30.1000,10.5216,105.1259
2024-07-22,22170.2200,23.6000,8.0000,10.9000,3.3400,230.0000,30.1000,33.7000,50.0000,24.9000,14.6100,10.9000,28.6000,10.5216,105.1259
