wind_dir_dominant,apparent_tmax,radiation_sum,prcp,wind_gusts_max,evapo_et0,precip_hours,tmin,date,sunshine_duration,wind_speed_max,rain_sum,apparent_tmin,tmax,latitude,longitude
15.0000,27.2000,15.0700,0.0000,38.2000,3.7200,0.0000,20.3000,2020-11-07,36608.2200,18.9000,0.0000,20.8000,27.0000,21.1861,106.0763
15.0000,26.8000,17.3700,0.0000,37.4000,4.4300,0.0000,20.1000,2020-11-08,37342.7900,18.3000,0.0000,19.7000,27.2000,21.1861,106.0763
20.0000,24.4000,18.5200,0.0000,43.6000,4.7600,0.0000,18.5000,2020-11-09,37667.6400,21.6000,0.0000,17.5000,26.2000,21.1861,106.0763
15.0000,24.4000,18.4700,0.0000,37.8000,4.4900,0.0000,16.2000,2020-11-10,37607.4200,18.2000,0.0000,14.9000,25.9000,21.1861,106.0763
14.0000,24.7000,13.3400,0.0000,29.9000,3.7900,0.0000,18.6000,2020-11-11,31938.0200,13.9000,0.0000,17.2000,26.2000,21.1861,106.0763
20.0000,26.6000,17.5300,0.0000,30.6000,4.2100,0.0000,17.9000,2020-11-12,36859.6600,13.5000,0.0000,17.1000,27.1000,21.1861,106.0763
17.0000,27.0000,18.3300,0.0000,32.0000,4.4600,0.0000,17.1000,2020-11-13,37319.7700,14.5000,0.0000,16.1000,27.8000,21.1861,106.0763
17.0000,26.2000,16.8500,0.0000,34.9000,4.3400,0.0000,16.3000,2020-11-14,37371.5400,16.3000,0.0000,14.5000,27.1000,21.1861,106.0763
309.0000,22.8000,5.3000,13.1000,45.4000,1.3900,21.0000,17.7000,2020-11-15,0.0000,17.4000,13.1000,17.6000,22.5000,21.1861,106.0763
309.0000,28.9000,4.6800,17.0000,37.8000,1.0300,24.0000,19.2000,2020-11-16,1397.4600,12.3000,17.0000,20.6000,25.0000,21.1861,106.0763
154.0000,30.6000,8.8100,3.8000,28.1000,1.8600,14.0000,20.7000,2020-11-17,20813.7600,14.8000,3.8000,24.1000,27.4000,21.1861,106.0763
159.0000,31.7000,11.7500,0.6000,29.9000,2.5900,4.0000,22.5000,2020-11-18,31815.2000,13.8000,0.6000,26.0000,29.1000,21.1861,106.0763
172.0000,32.0000,9.2600,0.8000,27.0000,2.1000,8.0000,22.4000,2020-11-19,21454.8700,13.3000,0.8000,26.3000,28.6000,21.1861,106.0763
154.0000,31.6000,9.2300,1.1000,26.6000,2.1500,9.0000,22.6000,2020-11-20,20195.4900,14.1000,1.1000,26.1000,28.5000,21.1861,106.0763
153.0000,31.9000,9.6300,1.0000,28.4000,2.2200,8.0000,22.8000,2020-11-21,23748.3700,14.6000,1.0000,26.7000,28.6000,21.1861,106.0763
117.0000,30.7000,7.2100,3.8000,22.0000,1.5400,9.0000,22.8000,2020-11-22,19123.2200,12.0000,3.8000,27.1000,26.7000,21.1861,106.0763
105.0000,31.3000,11.2100,3.1000,28.4000,2.4200,13.0000,21.6000,2020-11-23,34567.7600,13.6000,3.1000,24.8000,27.6000,21.1861,106.0763
98.0000,29.3000,10.4700,0.7000,25.2000,2.4100,5.0000,20.7000,2020-11-24,34050.8900,13.5000,0.7000,21.7000,27.0000,21.1861,106.0763
127.0000,29.1000,10.1500,1.0000,24.5000,2.2200,5.0000,19.6000,2020-11-25,28148.1100,13.5000,1.0000,22.5000,26.4000,21.1861,106.0763
108.0000,29.8000,12.1500,1.2000,21.2000,2.5900,9.0000,20.3000,2020-11-26,34577.6000,10.7000,1.2000,23.4000,27.2000,21.1861,106.0763
37.0000,27.1000,15.0700,0.0000,32.8000,3.6200,0.0000,17.9000,2020-11-27,34993.5700,17.4000,0.0000,16.2000,26.0000,21.1861,106.0763
32.0000,21.5000,11.9300,0.0000,36.0000,3.4600,0.0000,16.0000,2020-11-28,33021.0600,19.7000,0.0000,14.0000,22.7000,21.1861,106.0763
27.0000,18.3000,11.7100,0.0000,34.9000,3.3500,0.0000,14.4000,2020-11-29,25890.8100,18.9000,0.0000,11.4000,20.1000,21.1861,106.0763
27.0000,20.0000,15.9200,0.0000,37.1000,3.7900,0.0000,14.3000,2020-11-30,35346.6100,19.2000,0.0000,11.1000,21.4000,21.1861,106.0763
28.0000,20.7000,12.4100,0.0000,30.6000,3.2100,0.0000,16.2000,2020-12-01,30711.0400,13.6000,0.0000,13.7000,21.9000,21.1861,106.0763
44.0000,20.0000,7.6100,0.0000,27.0000,2.4700,0.0000,16.3000,2020-12-02,7129.8700,13.4000,0.0000,14.9000,20.8000,21.1861,106.0763
34.0000,20.5000,15.2100,0.0000,37.4000,4.0200,0.0000,15.7000,2020-12-03,35363.4500,19.1000,0.0000,12.9000,22.3000,21.1861,106.0763
33.0000,17.8000,15.0300,0.0000,39.2000,3.8300,0.0000,12.8000,2020-12-04,33081.0700,20.3000,0.0000,9.0000,19.8000,21.1861,106.0763
29.0000,17.9000,15.5600,0.0000,31.7000,3.0900,0.0000,10.5000,2020-12-05,35445.0300,15.3000,0.0000,7.2000,19.2000,21.1861,106.0763
52.0000,20.9000,16.5500,0.0000,24.8000,2.8700,0.0000,10.0000,2020-12-06,35542.4700,11.1000,0.0000,7.8000,20.7000,21.1861,106.0763
26.0000,21.3000,16.2900,0.0000,31.7000,3.3700,0.0000,12.6000,2020-12-07,35478.3000,14.5000,0.0000,10.5000,22.5000,21.1861,106.0763
17.0000,20.8000,15.7600,0.0000,33.8000,3.3100,0.0000,13.3000,2020-12-08,35421.8800,16.0000,0.0000,10.9000,22.2000,21.1861,106.0763
80.0000,23.4000,15.8000,0.0000,27.4000,2.9500,0.0000,11.3000,2020-12-09,35009.4100,14.6000,0.0000,9.9000,22.6000,21.1861,106.0763
37.0000,24.8000,15.2500,0.0000,23.4000,2.8200,0.0000,14.4000,2020-12-10,35454.5200,10.4000,0.0000,13.7000,23.8000,21.1861,106.0763
129.0000,26.1000,15.7200,0.0000,27.7000,3.0600,0.0000,14.1000,2020-12-11,34626.4000,15.3000,0.0000,14.3000,25.1000,21.1861,106.0763
109.0000,25.2000,6.5300,0.1000,24.5000,1.5400,1.0000,18.0000,2020-12-12,4589.5600,13.6000,0.1000,18.9000,23.5000,21.1861,106.0763
145.0000,29.6000,6.8300,0.9000,28.8000,1.5800,8.0000,18.0000,2020-12-13,14281.3200,15.3000,0.9000,19.8000,26.9000,21.1861,106.0763
37.0000,25.8000,3.3100,17.0000,43.9000,0.9800,23.0000,13.0000,2020-12-14,0.0000,22.9000,17.0000,10.9000,22.2000,21.1861,106.0763
27.0000,11.1000,3.3500,2.0000,34.2000,1.2200,15.0000,10.0000,2020-12-15,0.0000,17.4000,2.0000,7.1000,12.9000,21.1861,106.0763
29.0000,10.8000,5.4500,0.3000,32.8000,1.7400,3.0000,9.8000,2020-12-16,0.0000,16.8000,0.3000,6.2000,13.4000,21.1861,106.0763
31.0000,11.8000,7.6400,0.1000,30.2000,1.9300,1.0000,9.8000,2020-12-17,8366.9400,14.2000,0.1000,6.8000,14.3000,21.1861,106.0763
19.0000,11.7000,9.4600,0.0000,38.2000,2.5100,0.0000,10.2000,2020-12-18,21303.2600,17.9000,0.0000,6.6000,15.3000,21.1861,106.0763
18.0000,12.0000,6.3900,0.0000,36.7000,2.7800,0.0000,11.8000,2020-12-19,262.5800,18.3000,0.0000,7.6000,15.4000,21.1861,106.0763
15.0000,14.6000,12.4300,0.0000,40.3000,3.6200,0.0000,11.6000,2020-12-20,25617.3200,19.5000,0.0000,7.0000,18.2000,21.1861,106.0763
7.0000,15.6000,14.5700,0.0000,41.4000,3.1800,0.0000,10.2000,2020-12-21,33288.9800,20.0000,0.0000,7.0000,18.8000,21.1861,106.0763
4.0000,17.6000,9.4000,0.0000,26.3000,2.3200,0.0000,11.6000,2020-12-22,21801.5500,11.3000,0.0000,9.7000,19.5000,21.1861,106.0763
29.0000,18.9000,6.1100,0.0000,20.2000,1.6200,0.0000,14.2000,2020-12-23,3240.8300,10.4000,0.0000,13.3000,19.3000,21.1861,106.0763
18.0000,20.5000,7.9500,0.2000,25.9000,2.0000,2.0000,15.1000,2020-12-24,11026.2500,11.5000,0.2000,14.2000,21.4000,21.1861,106.0763
80.0000,22.2000,10.0000,0.0000,22.7000,2.2200,0.0000,14.0000,2020-12-25,24482.5500,10.9000,0.0000,12.5000,21.8000,21.1861,106.0763
130.0000,23.7000,6.9200,0.0000,15.5000,1.4400,0.0000,15.1000,2020-12-26,2192.7300,8.4000,0.0000,15.4000,22.3000,21.1861,106.0763
122.0000,25.2000,4.4900,1.7000,20.5000,1.0100,15.0000,18.2000,2020-12-27,0.0000,11.2000,1.7000,20.0000,22.6000,21.1861,106.0763
142.0000,26.7000,4.7900,2.3000,32.8000,1.2100,14.0000,19.1000,2020-12-28,3540.8800,16.5000,2.3000,21.1000,24.6000,21.1861,106.0763
112.0000,28.6000,7.6000,1.3000,49.3000,2.1900,7.0000,19.7000,2020-12-29,14508.1400,26.0375,1.3000,16.3000,26.8000,21.1861,106.0763
26.0000,15.2000,5.7500,0.1000,49.3000,3.7900,1.0000,14.2000,2020-12-30,896.1800,26.0375,0.1000,9.7000,19.6000,21.1861,106.0763
39.0000,11.9000,12.5900,0.0000,36.0000,3.4900,0.0000,9.9000,2020-12-31,32097.7300,17.3000,0.0000,5.8000,16.1000,21.1861,106.0763
34.0000,15.3000,17.0600,0.0000,29.5000,3.1700,0.0000,7.5000,2021-01-01,36000.0000,13.1000,0.0000,3.3000,17.8000,21.1861,106.0763
80.0000,18.0000,17.1300,0.0000,22.0000,2.9000,0.0000,6.2000,2021-01-02,36000.0000,11.7000,0.0000,3.7000,19.0000,21.1861,106.0763
38.0000,17.1000,7.7100,0.0000,20.9000,1.8300,0.0000,8.0000,2021-01-03,8624.3000,9.0000,0.0000,5.8000,19.3000,21.1861,106.0763
41.0000,20.7000,15.0000,0.0000,23.0000,3.0400,0.0000,10.5000,2021-01-04,36000.0000,10.5000,0.0000,8.6000,21.7000,21.1861,106.0763
52.0000,20.1000,7.6800,0.0000,19.1000,1.8000,0.0000,10.5000,2021-01-05,8488.3300,9.4000,0.0000,9.0000,21.1000,21.1861,106.0763
45.0000,18.6000,7.9400,0.0000,26.6000,2.3600,0.0000,15.5000,2021-01-06,10200.5600,13.3000,0.0000,12.9000,19.8000,21.1861,106.0763
35.0000,13.6000,5.1500,0.2000,36.0000,2.2000,2.0000,10.5000,2021-01-07,0.0000,18.2000,0.2000,6.4000,16.1000,21.1861,106.0763
30.0000,6.6000,6.0600,0.3000,43.6000,2.2300,3.0000,7.3000,2021-01-08,5835.1100,22.1000,0.3000,2.2000,12.6375,21.1861,106.0763
39.0000,8.7000,8.8600,0.0000,27.7000,2.6800,0.0000,7.6000,2021-01-09,23477.7900,14.7000,0.0000,2.9000,12.7000,21.1861,106.0763
31.0000,10.5000,8.2100,0.0000,29.2000,2.5600,0.0000,8.4000,2021-01-10,16148.5100,13.9000,0.0000,3.9000,13.8000,21.1861,106.0763
22.0000,8.9000,8.1600,0.0000,45.0000,3.6200,0.0000,9.1000,2021-01-11,14756.1800,23.3000,0.0000,4.6000,14.8000,21.1861,106.0763
309.0000,14.6000,15.3600,0.0000,37.1000,3.3700,0.0000,7.6000,2021-01-12,36000.0000,17.2000,0.0000,3.8000,17.9000,21.1861,106.0763
138.0000,18.7000,17.1800,0.0000,28.1000,3.3100,0.0000,8.7000,2021-01-13,36000.0000,15.8000,0.0000,6.8000,20.5000,21.1861,106.0763
102.0000,22.1000,16.3200,0.0000,27.0000,2.8800,0.0000,9.9000,2021-01-14,36000.0000,13.1000,0.0000,7.9000,22.1000,21.1861,106.0763
147.0000,20.3000,10.3600,0.0000,23.8000,2.0300,0.0000,10.4000,2021-01-15,21308.0500,11.4000,0.0000,9.7000,20.7000,21.1861,106.0763
99.0000,21.5000,5.7400,0.1000,19.8000,1.3300,1.0000,15.8000,2021-01-16,1068.5600,8.4000,0.1000,16.6000,21.4000,21.1861,106.0763
18.0000,18.1000,2.8100,4.6000,49.3000,2.0900,12.0000,12.6000,2021-01-17,0.0000,26.0375,4.6000,8.3000,17.1000,21.1861,106.0763
25.0000,17.6000,17.7800,0.0000,31.7000,3.6700,0.0000,9.1000,2021-01-18,36079.7700,13.6000,0.0000,5.6000,19.7000,21.1861,106.0763
133.0000,20.0000,17.9200,0.0000,31.7000,3.2300,0.0000,7.4000,2021-01-19,36148.1900,15.9000,0.0000,5.9000,21.4000,21.1861,106.0763
135.0000,21.1000,7.9300,0.0000,25.2000,1.7500,0.0000,10.1000,2021-01-20,8108.6700,12.8000,0.0000,9.3000,21.5000,21.1861,106.0763
152.0000,22.7000,7.7900,0.1000,22.3000,1.5800,1.0000,15.0000,2021-01-21,9742.8500,10.6000,0.1000,15.3000,21.8000,21.1861,106.0763
33.0000,23.8000,10.4100,0.0000,18.0000,2.0800,0.0000,13.6000,2021-01-22,21346.9400,6.5000,0.0000,14.0000,23.2000,21.1861,106.0763
131.0000,25.3000,12.1100,0.0000,26.6000,2.6100,0.0000,14.0000,2021-01-23,22068.4900,12.0000,0.0000,14.4000,24.8000,21.1861,106.0763
150.0000,25.0000,9.8600,0.0000,33.1000,2.2800,0.0000,14.2000,2021-01-24,22922.6100,17.1000,0.0000,14.5000,25.5000,21.1861,106.0763
127.0000,24.6000,6.8400,1.8000,34.6000,1.6400,13.0000,18.5000,2021-01-25,5536.1800,16.5000,1.8000,19.4000,23.9000,21.1861,106.0763
135.0000,24.3000,10.3400,1.2000,34.2000,2.2300,7.0000,16.5000,2021-01-26,31232.5400,15.8000,1.2000,17.6000,24.3000,21.1861,106.0763
147.0000,23.6000,8.2100,0.0000,29.5000,1.9700,0.0000,14.6000,2021-01-27,7580.3800,14.9000,0.0000,15.3000,23.4000,21.1861,106.0763
30.0000,18.4000,5.2700,0.5000,43.2000,2.2200,4.0000,16.1000,2021-01-28,4054.4400,22.2000,0.5000,13.9000,19.5000,21.1861,106.0763
101.0000,21.4000,11.3900,0.0000,28.1000,2.8800,0.0000,15.3000,2021-01-29,28616.1300,14.3000,0.0000,13.7000,22.6000,21.1861,106.0763
128.0000,21.0000,7.0800,0.1000,31.7000,1.8100,1.0000,14.2000,2021-01-30,7782.0100,15.6000,0.1000,14.2000,21.1000,21.1861,106.0763
130.0000,21.5000,5.0900,0.7000,37.8000,1.4300,3.0000,16.0000,2021-01-31,584.5700,18.8000,0.7000,16.8000,21.6000,21.1861,106.0763
142.0000,25.3000,8.6100,0.2000,28.8000,2.0500,2.0000,17.6000,2021-02-01,12501.7300,14.0000,0.2000,18.9000,24.6000,21.1861,106.0763
134.0000,24.3000,7.4300,0.9000,27.0000,1.6900,3.0000,16.0000,2021-02-02,18277.1200,12.6000,0.9000,17.3000,24.1000,21.1861,106.0763
144.0000,25.4000,9.3800,0.0000,27.0000,2.2300,0.0000,15.5000,2021-02-03,21753.6300,14.8000,0.0000,16.6000,25.1000,21.1861,106.0763
139.0000,25.0000,8.8100,0.4000,27.0000,2.0900,3.0000,16.0000,2021-02-04,19971.9800,13.2000,0.4000,17.3000,24.6000,21.1861,106.0763
150.0000,25.2000,10.8200,0.1000,25.9000,2.4600,1.0000,14.8000,2021-02-05,21147.0400,13.8000,0.1000,15.3000,24.9000,21.1861,106.0763
152.0000,26.7000,15.2200,0.0000,25.9000,3.1800,0.0000,14.7000,2021-02-06,29615.5300,14.3000,0.0000,15.3000,26.4000,21.1861,106.0763
148.0000,27.1000,13.1100,0.0000,27.7000,2.9200,0.0000,16.6000,2021-02-07,25310.8300,12.7000,0.0000,17.8000,26.4000,21.1861,106.0763
111.0000,27.1000,11.7400,9.3000,23.8000,2.4300,12.0000,16.9000,2021-02-08,32160.0000,12.8000,9.3000,18.6000,25.6000,21.1861,106.0763
309.0000,19.0000,4.0000,17.0000,40.3000,0.9100,22.0000,13.6000,2021-02-09,275.0800,20.5000,17.0000,12.9000,18.2000,21.1861,106.0763
309.0000,22.1000,16.7500,0.0000,32.0000,3.1900,0.0000,11.5000,2021-02-10,36710.1700,13.9000,0.0000,10.7000,23.3000,21.1861,106.0763
56.0000,24.4000,18.6000,0.0000,31.3000,3.4500,0.0000,11.3000,2021-02-11,36000.0000,14.6000,0.0000,10.5000,23.6000,21.1861,106.0763
129.0000,25.7000,15.3300,0.0000,19.8000,2.9200,0.0000,14.3000,2021-02-12,34187.8600,11.1000,0.0000,15.1000,23.5000,21.1861,106.0763
137.0000,24.5000,13.8600,0.0000,28.8000,3.1000,0.0000,14.1000,2021-02-13,26102.4500,15.8000,0.0000,14.8000,24.7000,21.1861,106.0763
169.0000,25.7000,13.3100,0.0000,24.1000,2.7900,0.0000,15.1000,2021-02-14,28215.8600,13.3000,0.0000,16.3000,25.2000,21.1861,106.0763
145.0000,25.9000,8.5300,0.5000,31.3000,2.1700,4.0000,16.1000,2021-02-15,1676.5400,17.4000,0.5000,17.3000,25.4000,21.1861,106.0763
116.0000,25.7000,7.5100,0.7000,26.6000,1.8700,4.0000,17.1000,2021-02-16,6361.1100,15.4000,0.7000,18.7000,24.4000,21.1861,106.0763
13.0000,22.4000,8.7400,0.1000,31.0000,2.8700,1.0000,18.0000,2021-02-17,13245.0400,17.1000,0.1000,16.4000,23.5000,21.1861,106.0763
119.0000,24.4000,11.0500,0.0000,22.0000,2.5200,0.0000,17.6000,2021-02-18,18246.2200,8.9000,0.0000,18.2000,24.3000,21.1861,106.0763
138.0000,25.4000,12.3300,0.0000,20.5000,2.7900,0.0000,16.9000,2021-02-19,21610.1400,11.3000,0.0000,17.2000,24.8000,21.1861,106.0763
156.0000,27.5000,19.3800,0.0000,26.6000,3.9800,0.0000,14.1000,2021-02-20,37179.0100,12.4000,0.0000,14.5000,26.6000,21.1861,106.0763
154.0000,28.0000,19.1600,0.0000,39.6000,4.1900,0.0000,15.0000,2021-02-21,35630.9100,20.8000,0.0000,15.5000,27.7000,21.1861,106.0763
150.0000,27.5000,9.6700,0.4000,31.0000,2.3900,4.0000,17.4000,2021-02-22,12190.3800,16.3000,0.4000,19.0000,26.2000,21.1861,106.0763
158.0000,27.7000,12.1100,0.0000,26.3000,2.8500,0.0000,17.7000,2021-02-23,26736.1200,14.2000,0.0000,19.7000,27.1000,21.1861,106.0763
154.0000,26.3000,9.1100,0.0000,42.8000,2.6600,0.0000,18.1000,2021-02-24,9580.6200,21.6000,0.0000,19.7000,27.0000,21.1861,106.0763
151.0000,29.2000,8.7600,0.5000,41.0000,2.3700,4.0000,19.6000,2021-02-25,6411.3600,20.6000,0.5000,21.2000,27.8000,21.1861,106.0763
113.0000,30.0000,9.3900,2.4000,34.9000,2.2700,10.0000,19.3000,2021-02-26,16511.5400,19.6000,2.4000,17.9000,27.4000,21.1861,106.0763
29.0000,18.5000,3.9700,7.9000,35.6000,1.4500,11.0000,15.5000,2021-02-27,0.0000,19.1000,7.9000,14.7000,19.4000,21.1861,106.0763
309.0000,23.7000,3.3300,7.2000,15.5000,0.7500,24.0000,16.7000,2021-02-28,0.0000,9.2000,7.2000,17.8000,20.8000,21.1861,106.0763
87.0000,29.9000,5.9900,8.5000,47.9000,1.5100,15.0000,19.8000,2021-03-01,3520.5200,22.3000,8.5000,17.7000,26.0000,21.1861,106.0763
32.0000,19.2000,6.1200,1.4000,40.7000,2.3400,5.0000,16.5000,2021-03-02,275.0600,20.7000,1.4000,14.1000,20.2000,21.1861,106.0763
22.0000,19.9000,5.1900,2.9000,28.1000,1.2900,16.0000,16.3000,2021-03-03,0.0000,10.5000,2.9000,16.0000,19.5000,21.1861,106.0763
64.0000,22.6000,6.4500,3.0000,31.7000,1.3700,9.0000,15.8000,2021-03-04,1678.8700,9.0000,3.0000,16.2000,21.2000,21.1861,106.0763
149.0000,27.5000,6.4700,1.1000,22.0000,1.4100,11.0000,18.0000,2021-03-05,647.2900,11.2000,1.1000,19.5000,24.5000,21.1861,106.0763
94.0000,31.9000,13.5000,1.0000,24.5000,2.9100,8.0000,21.1000,2021-03-06,33942.3800,13.8000,1.0000,24.3000,29.1000,21.1861,106.0763
46.0000,25.2000,6.0100,2.7000,34.9000,1.7900,3.0000,19.4000,2021-03-07,0.0000,19.5000,2.7000,18.6000,22.6000,21.1861,106.0763
142.0000,27.8000,8.0100,2.5000,33.1000,1.9200,15.0000,19.7000,2021-03-08,7582.0600,16.9000,2.5000,21.2000,26.2000,21.1861,106.0763
137.0000,27.7000,11.3100,1.5000,43.6000,2.4400,8.0000,20.4000,2021-03-09,23641.3800,21.7000,1.5000,22.5000,26.5000,21.1861,106.0763
146.0000,27.5000,10.7500,0.6000,43.9000,2.6000,6.0000,20.0000,2021-03-10,21429.7000,22.5000,0.6000,22.3000,26.7000,21.1861,106.0763
136.0000,27.9000,10.6700,1.1000,37.8000,2.4500,6.0000,20.4000,2021-03-11,19435.4100,18.5000,1.1000,22.5000,26.2000,21.1861,106.0763
142.0000,29.7000,12.3900,0.5000,29.9000,2.8000,4.0000,19.0000,2021-03-12,24475.3100,16.3000,0.5000,21.6000,27.7000,21.1861,106.0763
136.0000,28.4000,11.1600,1.0000,25.6000,2.4400,7.0000,19.8000,2021-03-13,29073.1300,12.6000,1.0000,22.4000,26.3000,21.1861,106.0763
149.0000,28.0000,12.3500,0.7000,30.2000,2.7900,5.0000,18.5000,2021-03-14,27262.1200,15.3000,0.7000,20.9000,26.8000,21.1861,106.0763
159.0000,27.6000,9.6500,0.5000,40.0000,2.5200,5.0000,19.8000,2021-03-15,12608.4400,20.2000,0.5000,21.9000,26.6000,21.1861,106.0763
142.0000,28.9000,7.9200,1.4000,38.2000,1.9600,13.0000,20.8000,2021-03-16,2607.9000,19.7000,1.4000,23.3000,27.0000,21.1861,106.0763
145.0000,29.0000,7.7200,1.5000,37.4000,1.9900,8.0000,21.2000,2021-03-17,1672.6100,18.8000,1.5000,24.1000,27.1000,21.1861,106.0763
149.0000,30.1000,8.1000,0.9000,33.5000,2.1600,9.0000,21.2000,2021-03-18,897.2400,16.6000,0.9000,24.0000,27.9000,21.1861,106.0763
153.0000,30.8000,9.4400,0.4000,37.8000,2.5400,4.0000,22.4000,2021-03-19,5673.3400,19.1000,0.4000,25.3000,28.6000,21.1861,106.0763
140.0000,30.4000,7.6000,2.6000,37.1000,1.9600,17.0000,22.9000,2021-03-20,2140.2400,19.0000,2.6000,26.1000,27.6000,21.1861,106.0763
31.0000,27.4000,4.4000,7.0000,49.3000,1.9300,16.0000,15.3000,2021-03-21,0.0000,26.0375,7.0000,13.3000,23.7000,21.1861,106.0763
21.0000,17.3000,11.3800,0.0000,41.8000,3.5300,0.0000,14.6000,2021-03-22,15892.4700,22.7000,0.0000,10.8000,19.9000,21.1861,106.0763
46.0000,22.8000,17.0900,0.0000,22.7000,3.5700,0.0000,14.2000,2021-03-23,27160.9000,11.2000,0.0000,12.3000,22.2000,21.1861,106.0763
137.0000,25.8000,14.0700,0.0000,26.6000,2.9400,0.0000,14.5000,2021-03-24,27903.2700,14.3000,0.0000,14.8000,24.7000,21.1861,106.0763
135.0000,26.7000,5.7900,2.1000,23.4000,1.3700,16.0000,18.9000,2021-03-25,0.0000,11.9000,2.1000,20.3000,24.3000,21.1861,106.0763
149.0000,28.6000,6.0100,4.1000,36.7000,1.3800,14.0000,20.1000,2021-03-26,1420.2300,19.4000,4.1000,22.4000,25.7000,21.1861,106.0763
140.0000,29.5000,5.9200,2.1000,36.4000,1.5500,16.0000,22.0000,2021-03-27,0.0000,18.4000,2.1000,24.9000,26.8000,21.1861,106.0763
133.0000,29.5000,5.5600,2.4000,36.0000,1.4100,15.0000,22.4000,2021-03-28,0.0000,18.2000,2.4000,25.4000,26.5000,21.1861,106.0763
150.0000,36.7000,14.5900,0.3000,31.0000,3.3000,3.0000,23.0000,2021-03-29,24545.4100,16.3000,0.3000,25.9000,31.6000,21.1861,106.0763
146.0000,39.7000,16.8100,0.0000,28.8000,3.9600,0.0000,22.9000,2021-03-30,25819.8000,15.8000,0.0000,26.3000,32.9000,21.1861,106.0763
143.0000,39.8000,20.9300,0.0000,33.5000,4.8900,0.0000,23.5000,2021-03-31,39642.8400,18.2000,0.0000,26.9000,33.9000,21.1861,106.0763
140.0000,39.1000,16.6000,0.0000,31.0000,3.9300,0.0000,22.9000,2021-04-01,27867.0700,17.1000,0.0000,26.4000,33.2000,21.1861,106.0763
137.0000,34.6000,10.1400,0.9000,36.0000,2.6600,7.0000,23.6000,2021-04-02,6336.8600,18.1000,0.9000,27.2000,30.7000,21.1861,106.0763
129.0000,32.1000,3.7500,3.2000,23.8000,1.1000,12.0000,23.7000,2021-04-03,0.0000,13.2000,3.2000,28.1000,27.0000,21.1861,106.0763
67.0000,32.2000,11.6000,3.5000,36.0000,2.5500,8.0000,21.4000,2021-04-04,22513.8500,17.4000,3.5000,22.8000,28.4000,21.1861,106.0763
68.0000,30.5000,11.1300,3.5000,23.8000,2.5200,11.0000,19.9000,2021-04-05,20572.1500,12.6000,3.5000,21.2000,27.3000,21.1861,106.0763
98.0000,27.8000,9.1600,0.9000,34.6000,2.2000,6.0000,20.7000,2021-04-06,8335.8200,18.3000,0.9000,22.4000,25.7000,21.1861,106.0763
153.0000,30.8000,9.3200,0.9000,25.9000,2.2000,8.0000,21.7000,2021-04-07,16022.5000,13.0000,0.9000,24.7000,28.2000,21.1861,106.0763
100.0000,32.6000,14.3100,12.4000,38.2000,3.0500,20.0000,20.7000,2021-04-08,31575.3200,20.9000,12.4000,20.5000,28.5000,21.1861,106.0763
17.0000,25.1000,7.0700,3.7000,34.9000,2.2100,6.0000,18.0000,2021-04-09,98.5800,19.1000,3.7000,17.8000,23.3000,21.1861,106.0763
17.0000,28.5000,8.5700,2.4000,20.9000,1.9000,14.0000,18.7000,2021-04-10,2878.6800,10.6000,2.4000,19.4000,25.1000,21.1861,106.0763
143.0000,31.1000,14.3600,2.2000,36.4000,3.1500,11.0000,21.5000,2021-04-11,35419.4500,18.0000,2.2000,24.8000,28.2000,21.1861,106.0763
151.0000,31.8000,10.5100,0.9000,36.0000,2.5500,6.0000,21.9000,2021-04-12,10640.8100,18.9000,0.9000,25.3000,28.9000,21.1861,106.0763
142.0000,30.7000,8.0900,0.6000,33.5000,2.2000,6.0000,23.2000,2021-04-13,554.3300,16.7000,0.6000,27.1000,28.0000,21.1861,106.0763
143.0000,32.0000,9.2400,0.8000,33.1000,2.4600,7.0000,22.8000,2021-04-14,4923.0300,17.1000,0.8000,27.0000,28.9000,21.1861,106.0763
133.0000,31.1000,8.6200,2.6000,38.2000,2.0400,14.0000,24.1000,2021-04-15,7129.2400,19.9000,2.6000,27.9000,28.1000,21.1861,106.0763
128.0000,31.5000,9.7100,6.5000,35.6000,2.3600,22.0000,23.6000,2021-04-16,5297.8400,18.5000,6.5000,27.3000,28.3000,21.1861,106.0763
34.0000,26.8000,6.5400,12.1000,33.5000,1.4300,22.0000,20.7000,2021-04-17,0.0000,16.9000,12.1000,22.5000,23.5000,21.1861,106.0763
7.0000,29.9000,10.5900,2.3000,19.1000,2.2500,7.0000,20.3000,2021-04-18,11673.5000,8.8000,2.3000,22.2000,26.2000,21.1861,106.0763
150.0000,34.2000,15.4400,3.0000,31.3000,3.2800,18.0000,22.6000,2021-04-19,34977.3600,16.8000,3.0000,26.8000,28.8000,21.1861,106.0763
142.0000,35.3000,13.6300,2.2000,37.1000,3.0600,9.0000,24.0000,2021-04-20,27270.4700,20.4000,2.2000,27.9000,30.0000,21.1861,106.0763
147.0000,34.3000,15.0800,3.3000,39.2000,3.2500,11.0000,24.9000,2021-04-21,34963.4000,18.9000,3.3000,29.0000,29.5000,21.1861,106.0763
142.0000,36.1000,16.1200,2.3000,36.0000,3.5600,12.0000,24.7000,2021-04-22,35201.0300,18.1000,2.3000,29.2000,30.8000,21.1861,106.0763
