evapo_et0,wind_gusts_max,tmax,rain_sum,radiation_sum,apparent_tmin,apparent_tmax,wind_dir_dominant,wind_speed_max,tmin,prcp,date,sunshine_duration,precip_hours,latitude,longitude
3.7100,25.9000,30.8000,5.9000,18.1000,28.3000,37.7000,241.0000,7.9000,23.3000,5.9000,2020-10-30,39206.7300,12.0000,9.2941,105.7278
3.8200,32.0000,30.6000,5.7000,18.6700,28.0000,37.0000,86.0000,11.3000,23.2000,5.7000,2020-10-31,39196.2400,11.0000,9.2941,105.7278
3.3100,31.7000,30.6000,16.1000,16.0200,28.7000,37.6000,192.0000,10.6000,23.8000,16.1000,2020-11-01,31351.4600,20.0000,9.2941,105.7278
2.4700,23.0000,28.4000,1.9000,11.7100,28.8000,33.1000,124.0000,9.7000,23.8000,1.9000,2020-11-02,28267.7400,10.0000,9.2941,105.7278
3.3700,26.3000,29.3000,1.8000,15.9500,29.0000,34.3000,106.0000,12.0000,24.2000,1.8000,2020-11-03,38574.7300,7.0000,9.2941,105.7278
3.7100,27.0000,29.5000,13.0000,18.5100,28.7000,35.9000,179.0000,11.8000,24.1000,13.0000,2020-11-04,39076.7700,14.0000,9.2941,105.7278
3.4100,26.6000,30.0000,2.3000,16.5500,27.6000,35.8000,241.0000,9.8000,22.9000,2.3000,2020-11-05,36886.7500,8.0000,9.2941,105.7278
3.5700,25.9000,30.0000,2.3000,17.5100,28.1000,36.3000,241.0000,9.0000,23.3000,2.3000,2020-11-06,39044.8700,8.0000,9.2941,105.7278
3.6500,27.0000,30.0000,0.8000,17.8700,29.6000,36.0000,106.0000,11.1000,24.4000,0.8000,2020-11-07,39027.8600,8.0000,9.2941,105.7278
3.3400,30.6000,29.9000,5.3000,16.0500,29.6000,35.2000,57.0000,12.0000,24.3000,5.3000,2020-11-08,39010.1300,13.0000,9.2941,105.7278
3.9700,20.5000,30.6000,0.3000,19.1800,27.0000,35.7000,316.0000,8.4000,23.1000,0.3000,2020-11-09,38991.6900,3.0000,9.2941,105.7278
2.9100,34.6000,29.1000,2.3000,13.2800,27.4000,32.7000,320.0000,16.0000,24.0000,2.3000,2020-11-10,30997.6700,2.0000,9.2941,105.7278
2.4200,29.2000,27.5000,1.0000,10.3200,26.9000,31.3000,4.0000,14.4000,24.1000,1.0000,2020-11-11,17587.4200,3.0000,9.2941,105.7278
3.9500,42.8000,30.0000,2.3000,18.1500,27.7000,33.8000,78.0000,21.3000,23.4000,2.3000,2020-11-12,38931.2900,10.0000,9.2941,105.7278
2.9900,26.3000,30.1000,3.1000,14.0600,29.2000,36.7000,69.0000,12.6000,24.0000,3.1000,2020-11-13,33898.8900,9.0000,9.2941,105.7278
4.4300,26.6000,31.7000,0.0000,21.6100,27.9000,37.7000,302.0000,11.2000,23.2000,0.0000,2020-11-14,38886.9800,0.0000,9.2941,105.7278
4.0500,25.2000,31.1000,0.4000,19.1300,28.2000,36.7000,70.0000,12.4000,23.3000,0.4000,2020-11-15,38863.7300,4.0000,9.2941,105.7278
3.5600,45.4000,30.1000,2.9000,16.9800,28.6000,35.8000,61.0000,17.1000,23.7000,2.9000,2020-11-16,38839.8200,7.0000,9.2941,105.7278
4.6400,38.9000,31.5000,0.3000,20.5800,29.1000,35.6000,72.0000,18.4000,24.6000,0.3000,2020-11-17,38815.2900,3.0000,9.2941,105.7278
4.2400,39.2000,30.7000,0.5000,19.2600,30.2000,35.1000,86.0000,19.1000,25.9000,0.5000,2020-11-18,38790.1800,5.0000,9.2941,105.7278
3.5400,36.0000,30.4000,1.8000,16.3900,30.1000,35.7000,88.0000,16.6000,24.8000,1.8000,2020-11-19,33768.8600,6.0000,9.2941,105.7278
2.9200,37.8000,30.0000,7.4000,13.5600,30.1000,35.8000,82.0000,18.4000,25.6000,7.4000,2020-11-20,27138.3500,9.0000,9.2941,105.7278
3.2200,46.8000,30.0000,6.9000,15.7500,29.3000,34.2000,87.0000,20.6000,25.3000,6.9000,2020-11-21,27592.8800,14.0000,9.2941,105.7278
3.9900,34.6000,30.6000,0.3000,18.2100,29.3000,34.6000,75.0000,16.5000,24.3000,0.3000,2020-11-22,37712.8200,3.0000,9.2941,105.7278
3.4800,37.8000,30.7000,4.2000,15.7700,28.8000,35.9000,73.0000,13.9000,24.1000,4.2000,2020-11-23,38657.4500,5.0000,9.2941,105.7278
4.5300,44.6000,30.9000,0.4000,19.9600,27.5000,35.1000,67.0000,17.9000,23.5000,0.4000,2020-11-24,38629.7900,4.0000,9.2941,105.7278
4.5000,48.6000,30.2000,0.1000,17.3300,26.9000,32.2000,70.0000,25.0000,24.9000,0.1000,2020-11-25,37168.7400,1.0000,9.2941,105.7278
3.4200,48.6000,29.8000,3.3000,11.1300,27.5000,32.0000,76.0000,20.5000,24.3000,3.3000,2020-11-26,17130.0800,7.0000,9.2941,105.7278
4.3200,51.5000,30.6000,0.2000,19.3800,27.7000,33.5000,77.0000,26.4000,24.1000,0.2000,2020-11-27,38545.3800,2.0000,9.2941,105.7278
4.1500,41.0000,30.9000,1.2000,19.6600,28.0000,35.1000,75.0000,17.4000,23.5000,1.2000,2020-11-28,38516.9100,8.0000,9.2941,105.7278
2.6700,46.4000,28.6000,13.5000,13.4400,29.1000,33.2000,34.0000,15.9000,24.0000,13.5000,2020-11-29,26115.5700,16.0000,9.2941,105.7278
1.6700,55.1000,26.8000,11.3000,7.8700,27.2000,31.3000,42.0000,20.0000,23.3000,11.3000,2020-11-30,12094.1625,14.0000,9.2941,105.7278
1.8600,48.2000,27.5000,23.1500,8.7300,26.9000,32.2000,66.0000,24.9000,24.0000,23.1500,2020-12-01,12094.1625,22.0000,9.2941,105.7278
2.5200,54.7000,27.5000,2.5000,8.1500,26.6000,29.9000,74.0000,28.1000,24.4000,2.5000,2020-12-02,12094.1625,11.0000,9.2941,105.7278
4.7200,34.9000,30.2000,0.0000,21.3700,24.5000,33.8000,65.0000,16.9000,22.2000,0.0000,2020-12-03,38507.1900,0.0000,9.2941,105.7278
4.2300,26.6000,29.2000,0.0000,21.6400,24.7000,33.9000,23.0000,11.9000,21.4500,0.0000,2020-12-04,38406.5200,0.0000,9.2941,105.7278
3.5900,16.9000,29.2000,0.5000,17.9300,24.0000,34.5000,256.0000,8.6000,21.4500,0.5000,2020-12-05,35194.2900,3.0000,9.2941,105.7278
4.0400,32.8000,30.1000,0.0000,19.9400,24.0000,35.1000,14.0000,15.1000,21.4500,0.0000,2020-12-06,36580.2300,0.0000,9.2941,105.7278
2.4700,42.1000,28.4000,1.3000,11.8000,27.3000,33.0000,70.0000,9.5000,23.2000,1.3000,2020-12-07,19558.6600,5.0000,9.2941,105.7278
2.2500,30.2000,27.8000,1.4000,10.5200,28.7000,32.0000,318.0000,9.4000,23.6000,1.4000,2020-12-08,20349.1600,9.0000,9.2941,105.7278
3.3500,27.0000,29.5000,0.0000,16.0100,26.6000,33.7000,17.0000,11.5000,22.4000,0.0000,2020-12-09,35752.6400,0.0000,9.2941,105.7278
3.2300,29.5000,29.5000,7.0000,15.7900,26.9000,34.1000,70.0000,11.4000,22.4000,7.0000,2020-12-10,36126.2900,5.0000,9.2941,105.7278
2.5000,26.3000,29.0000,8.3000,12.0300,29.0000,33.6000,24.0000,9.1000,23.9000,8.3000,2020-12-11,24199.4200,12.0000,9.2941,105.7278
3.9600,44.3000,29.9000,0.5000,19.3300,28.9000,33.4000,81.0000,22.0000,24.1000,0.5000,2020-12-12,36705.4700,4.0000,9.2941,105.7278
3.7000,38.2000,30.0000,2.3000,18.1800,28.3000,34.6000,83.0000,16.6000,23.3000,2.3000,2020-12-13,36381.3800,6.0000,9.2941,105.7278
3.4500,38.9000,29.9000,3.4000,17.1300,28.8000,35.0000,78.0000,18.0000,23.9000,3.4000,2020-12-14,36221.8600,8.0000,9.2941,105.7278
3.7400,48.6000,29.4000,4.4000,17.9200,29.1000,33.2000,81.0000,21.3000,25.1000,4.4000,2020-12-15,37637.9000,7.0000,9.2941,105.7278
3.7700,50.8000,30.4000,3.3000,17.5000,27.8000,34.4000,60.0000,15.8000,23.1000,3.3000,2020-12-16,37899.8000,9.0000,9.2941,105.7278
3.7800,55.1000,29.7000,0.9000,16.9100,28.0000,32.8000,65.0000,23.8000,23.5000,0.9000,2020-12-17,37798.8400,5.0000,9.2941,105.7278
3.3500,50.0000,29.6000,2.2000,15.7200,28.0000,34.2000,58.0000,13.7000,23.6000,2.2000,2020-12-18,33890.0800,13.0000,9.2941,105.7278
2.6900,33.1000,28.9000,1.2000,12.4800,27.4000,32.1000,63.0000,16.4000,22.8000,1.2000,2020-12-19,24783.0000,7.0000,9.2941,105.7278
3.4800,36.0000,28.2000,0.0000,14.5100,24.4000,30.5000,0.0000,17.3000,23.3000,0.0000,2020-12-20,27273.3000,0.0000,9.2941,105.7278
4.8100,36.4000,29.0000,0.0000,21.2000,24.0000,31.8000,357.0000,17.3000,21.4500,0.0000,2020-12-21,38034.6200,0.0000,9.2941,105.7278
1.8500,29.9000,26.8000,8.9000,7.1850,24.0000,28.4000,336.0000,15.0000,21.4500,8.9000,2020-12-22,12094.1625,9.0000,9.2941,105.7278
1.2600,46.8000,26.8000,23.1500,7.1850,24.0000,28.8000,352.0000,17.1000,21.4500,23.1500,2020-12-23,12094.1625,23.0000,9.2941,105.7278
3.0300,46.8000,27.6000,4.1000,15.6100,26.4000,31.6000,90.0000,23.3000,23.7000,4.1000,2020-12-24,36663.3400,18.0000,9.2941,105.7278
4.1300,45.4000,29.5000,0.9000,19.2300,27.4000,32.5000,86.0000,22.8000,24.5000,0.9000,2020-12-25,37604.5600,6.0000,9.2941,105.7278
3.7600,49.0000,28.8000,0.6000,17.7500,27.6000,31.6000,87.0000,25.3000,24.6000,0.6000,2020-12-26,37276.8400,4.0000,9.2941,105.7278
3.5500,33.5000,30.1000,1.6000,17.6000,28.2000,36.6000,101.0000,14.6000,24.1000,1.6000,2020-12-27,36859.1400,4.0000,9.2941,105.7278
3.8500,33.5000,28.9000,0.0000,18.9200,27.8000,33.3000,104.0000,15.8000,24.0000,0.0000,2020-12-28,36700.1700,0.0000,9.2941,105.7278
2.7400,29.2000,29.3000,1.8000,13.3100,26.7000,34.7000,137.0000,7.6000,22.7000,1.8000,2020-12-29,27941.4300,6.0000,9.2941,105.7278
2.5100,37.1000,28.4000,9.8000,12.5100,27.9000,33.8000,142.0000,14.5000,23.7000,9.8000,2020-12-30,29688.2400,9.0000,9.2941,105.7278
3.2000,29.9000,28.0000,0.2000,15.0000,24.8000,30.7000,32.0000,14.0000,22.8000,0.2000,2020-12-31,34289.3800,2.0000,9.2941,105.7278
3.3000,31.7000,27.9000,0.0000,15.0000,24.0000,30.1000,22.0000,15.6000,21.7000,0.0000,2021-01-01,35610.4700,0.0000,9.2941,105.7278
3.3200,29.5000,27.3000,0.9000,15.2900,24.0000,29.5000,8.0000,14.0000,21.8000,0.9000,2021-01-02,34245.0900,2.0000,9.2941,105.7278
3.1000,40.7000,28.2000,0.0000,13.6600,25.1000,30.0000,62.0000,20.5000,21.9000,0.0000,2021-01-03,27891.6700,0.0000,9.2941,105.7278
3.6000,51.1000,29.3000,0.9000,17.0300,27.4000,33.6000,81.0000,15.2000,23.6000,0.9000,2021-01-04,33759.7000,6.0000,9.2941,105.7278
2.4500,52.6000,28.1000,5.1000,9.4700,26.8000,29.5000,67.0000,26.5000,23.1000,5.1000,2021-01-05,14661.3600,12.0000,9.2941,105.7278
3.3300,55.8000,29.6000,0.7000,12.5400,26.5000,32.0000,71.0000,25.1000,23.0000,0.7000,2021-01-06,29694.9800,4.0000,9.2941,105.7278
5.0600,41.4000,30.3000,0.0000,20.8700,26.2000,33.0000,79.0000,20.5000,24.8000,0.0000,2021-01-07,37785.6300,0.0000,9.2941,105.7278
4.7600,43.6000,29.8000,0.0000,20.6600,26.2000,32.9000,76.0000,21.7000,23.7000,0.0000,2021-01-08,36335.1500,0.0000,9.2941,105.7278
4.1500,37.8000,29.1000,0.0000,17.2300,25.7000,30.6000,71.0000,18.5000,23.5000,0.0000,2021-01-09,37625.8500,0.0000,9.2941,105.7278
4.1700,46.1000,29.4000,0.0000,18.0100,24.5000,32.1000,66.0000,23.6000,23.1000,0.0000,2021-01-10,33903.4800,0.0000,9.2941,105.7278
4.2000,33.5000,29.5000,0.0000,19.7000,24.2000,32.5000,73.0000,15.8000,22.1000,0.0000,2021-01-11,38444.2100,0.0000,9.2941,105.7278
3.4700,32.8000,27.3000,0.0000,15.9000,24.6000,29.1000,39.0000,15.1000,22.4000,0.0000,2021-01-12,36768.3200,0.0000,9.2941,105.7278
3.3900,33.8000,27.5000,0.3000,15.8300,24.0000,28.5000,57.0000,16.8000,21.4500,0.3000,2021-01-13,36195.2900,2.0000,9.2941,105.7278
3.1800,39.6000,27.1000,0.0000,15.0900,24.0000,29.7000,94.0000,19.0000,21.4500,0.0000,2021-01-14,31735.3200,0.0000,9.2941,105.7278
3.6700,41.0000,27.5000,0.0000,17.9500,24.2000,29.5000,97.0000,20.1000,21.4500,0.0000,2021-01-15,38417.0400,0.0000,9.2941,105.7278
3.9100,37.8000,28.1000,0.0000,18.8400,24.8000,30.1000,102.0000,17.7000,21.9000,0.0000,2021-01-16,38066.7300,0.0000,9.2941,105.7278
3.7700,40.0000,28.0000,0.6000,16.3300,24.8000,30.1000,90.0000,19.4000,22.5000,0.6000,2021-01-17,37664.0300,3.0000,9.2941,105.7278
3.8000,31.0000,29.0000,0.1000,18.6000,24.0000,32.1000,75.0000,14.8000,21.4500,0.1000,2021-01-18,36894.9200,1.0000,9.2941,105.7278
3.5800,23.0000,27.9000,0.3000,18.0500,24.0000,31.3000,98.0000,9.4000,21.4500,0.3000,2021-01-19,37458.8500,1.0000,9.2941,105.7278
3.4500,26.6000,29.1000,0.4000,16.9600,24.8000,33.3000,143.0000,12.4000,21.4500,0.4000,2021-01-20,35997.3400,2.0000,9.2941,105.7278
3.5100,21.2000,29.5000,0.3000,17.2200,25.2000,34.0000,181.0000,9.8000,21.9000,0.3000,2021-01-21,35674.3100,2.0000,9.2941,105.7278
2.2200,31.7000,27.2000,2.2000,10.6700,27.2000,30.0000,164.0000,14.5000,23.0000,2.2000,2021-01-22,19179.3200,6.0000,9.2941,105.7278
3.9700,34.9000,28.6000,0.1000,19.6000,26.8000,32.7000,115.0000,16.2000,22.6000,0.1000,2021-01-23,38561.1700,1.0000,9.2941,105.7278
4.4500,40.0000,29.3000,0.0000,20.0100,26.3000,32.2000,99.0000,19.2000,23.7000,0.0000,2021-01-24,38412.0200,0.0000,9.2941,105.7278
3.1900,36.4000,28.2000,0.2000,14.2300,26.0000,30.8000,98.0000,18.0000,22.9000,0.2000,2021-01-25,37498.3400,2.0000,9.2941,105.7278
4.8400,40.0000,30.1000,0.0000,21.1900,24.8000,32.8000,95.0000,19.4000,21.6000,0.0000,2021-01-26,38551.7900,0.0000,9.2941,105.7278
4.9400,52.9000,30.3000,0.3000,21.0700,25.9000,32.0000,91.0000,26.7000,24.0000,0.3000,2021-01-27,38378.3600,3.0000,9.2941,105.7278
4.2700,39.6000,29.0000,1.3000,18.6100,25.5000,31.7000,92.0000,19.3000,23.4000,1.3000,2021-01-28,38512.1400,6.0000,9.2941,105.7278
5.1100,43.6000,30.0000,0.0000,21.1900,24.4000,31.8000,82.0000,21.0000,22.9000,0.0000,2021-01-29,38534.9400,0.0000,9.2941,105.7278
5.0000,43.9000,30.2000,0.0000,21.0600,24.0000,32.3000,78.0000,21.7000,22.4000,0.0000,2021-01-30,38448.8400,0.0000,9.2941,105.7278
5.0400,39.6000,31.2000,0.0000,19.7400,24.9000,32.9000,79.0000,19.0000,23.6000,0.0000,2021-01-31,38842.5700,0.0000,9.2941,105.7278
4.9600,41.8000,31.4000,0.5000,20.4600,25.4000,34.2000,85.0000,19.8000,23.7000,0.5000,2021-02-01,38775.6200,3.0000,9.2941,105.7278
4.2300,40.0000,29.0000,0.2000,18.9300,25.3000,31.4000,94.0000,18.7000,23.1000,0.2000,2021-02-02,38884.6300,2.0000,9.2941,105.7278
4.4800,51.1000,29.9000,0.1000,18.7500,24.8000,31.4000,88.0000,26.0000,22.7000,0.1000,2021-02-03,38993.6200,1.0000,9.2941,105.7278
5.0800,40.0000,31.4000,0.0000,19.6000,24.6000,33.5000,80.0000,20.1000,23.2000,0.0000,2021-02-04,38567.5500,0.0000,9.2941,105.7278
4.7900,41.8000,30.6000,0.1000,19.8300,25.9000,33.2000,87.0000,20.6000,23.8000,0.1000,2021-02-05,38674.4900,1.0000,9.2941,105.7278
5.1300,41.8000,30.7000,0.0000,21.8900,25.3000,33.1000,86.0000,21.0000,23.4000,0.0000,2021-02-06,37312.0600,0.0000,9.2941,105.7278
3.8300,36.4000,29.8000,0.0000,15.5900,26.5000,32.7000,90.0000,17.0000,23.4000,0.0000,2021-02-07,35777.9200,0.0000,9.2941,105.7278
5.0100,50.4000,30.0000,0.0000,21.2500,26.7000,31.9000,91.0000,24.9000,24.2000,0.0000,2021-02-08,38996.1800,0.0000,9.2941,105.7278
4.8400,42.5000,30.0000,0.2000,22.3100,26.6000,33.1000,101.0000,19.7000,23.8000,0.2000,2021-02-09,39012.4900,2.0000,9.2941,105.7278
4.1400,37.1000,30.0000,1.1000,19.6300,27.7000,33.8000,100.0000,17.1000,23.5000,1.1000,2021-02-10,38751.8700,7.0000,9.2941,105.7278
3.5100,40.3000,29.5000,0.8000,15.7600,27.2000,32.8000,97.0000,19.2000,23.8000,0.8000,2021-02-11,30608.2000,5.0000,9.2941,105.7278
4.1000,35.3000,29.1000,0.4000,18.8300,26.3000,32.1000,105.0000,15.8000,23.1000,0.4000,2021-02-12,39150.6300,3.0000,9.2941,105.7278
3.8300,35.6000,27.6000,1.3000,17.8900,25.3000,30.3000,107.0000,16.5000,22.7000,1.3000,2021-02-13,38976.9100,5.0000,9.2941,105.7278
4.5300,41.0000,28.6000,0.4000,20.7900,24.5000,31.1000,107.0000,20.3000,22.5000,0.4000,2021-02-14,39272.8700,3.0000,9.2941,105.7278
4.1100,36.4000,27.7000,0.6000,19.1800,24.3000,30.0000,109.0000,17.9000,21.8000,0.6000,2021-02-15,39191.0300,4.0000,9.2941,105.7278
3.8200,39.2000,27.5000,0.3000,17.2700,24.1000,29.1000,110.0000,18.6000,22.1000,0.3000,2021-02-16,39395.0300,2.0000,9.2941,105.7278
4.9900,47.5000,29.0000,0.0000,21.6900,24.1000,30.1000,92.0000,23.4000,22.1000,0.0000,2021-02-17,39697.8400,0.0000,9.2941,105.7278
6.2000,54.0000,30.1000,0.0000,23.7700,24.0000,29.8000,83.0000,27.1000,22.9000,0.0000,2021-02-18,39614.4800,0.0000,9.2941,105.7278
5.3600,59.7500,29.6000,0.1000,20.5200,24.0000,28.8000,76.0000,29.9000,22.1000,0.1000,2021-02-19,39627.0300,1.0000,9.2941,105.7278
6.0500,55.1000,29.4000,0.0000,24.5800,24.0000,29.6000,85.0000,27.2000,22.9000,0.0000,2021-02-20,39539.7400,0.0000,9.2941,105.7278
4.7300,48.2000,29.4000,0.0000,19.8900,24.0000,31.1000,93.0000,23.1000,21.6000,0.0000,2021-02-21,39849.4000,0.0000,9.2941,105.7278
4.5800,39.6000,29.2000,0.0000,21.8200,24.2000,32.0000,112.0000,18.6000,21.6000,0.0000,2021-02-22,39257.0400,0.0000,9.2941,105.7278
4.7200,38.5000,29.6000,0.0000,22.8000,24.1000,32.8000,111.0000,17.2000,21.4500,0.0000,2021-02-23,39770.8300,0.0000,9.2941,105.7278
4.6000,39.2000,29.5000,0.0000,21.7300,26.0000,32.6000,125.0000,17.8000,22.4000,0.0000,2021-02-24,39267.9700,0.0000,9.2941,105.7278
3.9500,31.0000,30.4000,0.2000,18.9000,24.5000,35.8000,146.0000,14.2000,21.4500,0.2000,2021-02-25,38225.9900,2.0000,9.2941,105.7278
4.3100,35.3000,30.5000,0.4000,20.8400,27.4000,36.2000,177.0000,14.3000,22.9000,0.4000,2021-02-26,39588.6100,2.0000,9.2941,105.7278
4.4300,34.6000,30.7000,0.3000,21.7800,26.8000,36.4000,155.0000,14.6000,22.7000,0.3000,2021-02-27,40120.2100,2.0000,9.2941,105.7278
4.8500,39.2000,31.5000,0.9000,22.3600,27.0000,36.2000,109.0000,18.5000,22.7000,0.9000,2021-02-28,39492.8400,2.0000,9.2941,105.7278
4.4500,37.4000,31.3000,1.9000,21.1700,28.1000,36.4000,110.0000,17.4000,24.4000,1.9000,2021-03-01,38849.6300,10.0000,9.2941,105.7278
4.9000,41.8000,31.6000,1.5000,22.3700,28.6000,36.1000,98.0000,18.0000,24.8000,1.5000,2021-03-02,39390.7300,5.0000,9.2941,105.7278
5.7900,55.1000,31.3000,0.0000,24.2100,28.0000,33.0000,93.0000,26.6000,24.9000,0.0000,2021-03-03,39500.7800,0.0000,9.2941,105.7278
5.9100,54.4000,31.7000,0.0000,25.5300,27.2000,34.1000,91.0000,26.6000,24.5000,0.0000,2021-03-04,40490.9700,0.0000,9.2941,105.7278
5.5300,47.9000,30.9000,0.0000,24.7400,27.2000,33.3000,94.0000,22.8000,24.0000,0.0000,2021-03-05,39946.3900,0.0000,9.2941,105.7278
5.5600,40.3000,31.9000,0.0000,25.4600,27.4000,35.4000,97.0000,18.2000,23.5000,0.0000,2021-03-06,40508.9200,0.0000,9.2941,105.7278
5.1400,43.2000,31.3000,0.0000,23.0900,27.3000,34.4000,98.0000,20.5000,23.4000,0.0000,2021-03-07,39504.0200,0.0000,9.2941,105.7278
5.7200,49.0000,32.2000,0.1000,24.4000,28.2000,34.2000,92.0000,23.5000,24.2000,0.1000,2021-03-08,39844.1600,1.0000,9.2941,105.7278
5.3800,46.4000,31.5000,0.2000,22.2600,27.7000,33.1000,94.0000,22.3000,24.5000,0.2000,2021-03-09,40417.7900,2.0000,9.2941,105.7278
5.7000,46.4000,32.0000,0.3000,24.0700,27.5000,34.4000,90.0000,22.3000,24.0000,0.3000,2021-03-10,40843.3400,3.0000,9.2941,105.7278
5.6200,52.2000,32.0000,0.1000,23.5300,28.0000,34.8000,89.0000,24.5000,24.9000,0.1000,2021-03-11,40080.0200,1.0000,9.2941,105.7278
6.0300,50.4000,32.1000,0.0000,24.4700,27.6000,33.7000,89.0000,24.5000,24.7000,0.0000,2021-03-12,40906.4000,0.0000,9.2941,105.7278
5.8800,45.7000,32.1000,0.0000,24.5400,27.9000,34.0000,97.0000,21.9000,24.6000,0.0000,2021-03-13,40938.0400,0.0000,9.2941,105.7278
5.0200,49.0000,30.2000,0.6000,21.9700,27.8000,32.3000,102.0000,24.0000,24.3000,0.6000,2021-03-14,40794.6500,2.0000,9.2941,105.7278
5.1500,43.6000,30.4000,0.0000,23.3600,27.4000,33.5000,107.0000,20.3000,23.8000,0.0000,2021-03-15,40440.5000,0.0000,9.2941,105.7278
5.1700,39.2000,30.2000,0.0000,23.8900,27.6000,33.9000,113.0000,17.3000,23.6000,0.0000,2021-03-16,40441.9800,0.0000,9.2941,105.7278
5.0600,36.0000,30.7000,0.0000,23.1300,25.3000,34.6000,117.0000,15.7000,22.0000,0.0000,2021-03-17,41064.8600,0.0000,9.2941,105.7278
4.4800,35.3000,30.5000,0.0000,20.2200,27.7000,34.0000,119.0000,16.3000,23.6000,0.0000,2021-03-18,40687.9000,0.0000,9.2941,105.7278
5.0400,40.0000,32.2000,0.0000,23.2300,26.4000,37.0000,115.0000,18.3000,22.4000,0.0000,2021-03-19,41128.0900,0.0000,9.2941,105.7278
5.1400,37.1000,32.0000,0.5000,23.9900,29.2000,37.5000,120.0000,16.5000,24.1000,0.5000,2021-03-20,40318.7500,4.0000,9.2941,105.7278
4.9900,36.0000,32.1000,1.4000,22.5100,29.7000,37.2000,112.0000,17.7000,24.4000,1.4000,2021-03-21,40317.0500,8.0000,9.2941,105.7278
6.7400,57.2000,33.5000,0.6000,26.0300,28.2000,35.3000,86.0000,28.1000,25.4000,0.6000,2021-03-22,41222.2400,3.0000,9.2941,105.7278
6.7600,59.7500,33.4000,0.0000,24.4100,28.7000,36.3000,75.0000,28.3000,25.8000,0.0000,2021-03-23,41253.3400,0.0000,9.2941,105.7278
6.0000,56.2000,32.5000,0.2000,22.2300,28.3000,34.7000,84.0000,28.1000,26.5000,0.2000,2021-03-24,41284.3000,1.0000,9.2941,105.7278
5.9000,55.1000,32.6000,0.1000,23.6500,29.6000,34.8000,91.0000,25.1000,26.1000,0.1000,2021-03-25,40436.1300,1.0000,9.2941,105.7278
5.4400,49.7000,32.2000,0.0000,21.8700,29.2000,35.6000,91.0000,24.1000,25.9000,0.0000,2021-03-26,36831.5800,0.0000,9.2941,105.7278
5.1700,50.8000,31.4000,0.7000,21.7200,30.0000,34.5000,103.0000,24.5000,26.1000,0.7000,2021-03-27,41081.4400,4.0000,9.2941,105.7278
5.1300,37.8000,31.9000,1.2000,23.1200,30.3000,37.0000,116.0000,16.3000,25.8000,1.2000,2021-03-28,41405.9800,10.0000,9.2941,105.7278
4.8900,31.0000,32.0000,0.6000,22.2700,28.7000,37.5000,141.0000,12.4000,24.0000,0.6000,2021-03-29,41435.7200,4.0000,9.2941,105.7278
4.9100,33.5000,31.8000,0.5000,22.4500,28.5000,37.2000,176.0000,14.8000,23.8000,0.5000,2021-03-30,41465.1300,2.0000,9.2941,105.7278
5.2900,34.2000,31.9000,0.0000,24.0600,30.2000,37.7000,186.0000,15.5000,24.8000,0.0000,2021-03-31,41494.5200,0.0000,9.2941,105.7278
5.1900,32.4000,32.1000,0.1000,23.1900,28.9000,38.0000,186.0000,14.5000,24.1000,0.1000,2021-04-01,41523.8800,1.0000,9.2941,105.7278
4.5700,38.5000,34.1000,19.1000,20.9500,31.3000,41.2000,192.0000,12.2000,25.5000,19.1000,2021-04-02,41482.5500,6.0000,9.2941,105.7278
3.9400,36.7000,32.5000,6.3000,17.2400,29.6000,39.5000,117.0000,16.8000,24.8000,6.3000,2021-04-03,34328.6800,10.0000,9.2941,105.7278
4.2500,40.0000,30.0000,8.3000,20.5400,30.5000,35.5000,130.0000,14.6000,25.6000,8.3000,2021-04-04,41083.6900,16.0000,9.2941,105.7278
5.2600,51.8000,32.1000,0.3000,22.2000,29.4000,34.9000,87.0000,25.2000,24.6000,0.3000,2021-04-05,41500.0000,2.0000,9.2941,105.7278
5.6700,49.7000,31.8000,0.8000,23.1100,30.0000,34.3000,93.0000,24.1000,26.1000,0.8000,2021-04-06,41669.6900,3.0000,9.2941,105.7278
5.7100,41.4000,32.6000,0.0000,24.3100,29.5000,36.2000,98.0000,19.0000,25.6000,0.0000,2021-04-07,41698.5000,0.0000,9.2941,105.7278
4.4300,31.0000,31.2000,1.5000,19.9000,29.5000,36.6000,107.0000,12.5000,24.7000,1.5000,2021-04-08,41727.1600,7.0000,9.2941,105.7278
4.1900,33.8000,31.5000,3.0000,19.1800,30.5000,36.8000,108.0000,14.2000,24.8000,3.0000,2021-04-09,41755.6400,14.0000,9.2941,105.7278
5.3700,42.1000,32.4000,0.5000,23.3000,29.0000,36.0000,92.0000,19.7000,24.1000,0.5000,2021-04-10,41783.9300,4.0000,9.2941,105.7278
4.8200,46.4000,31.7000,1.1000,20.4200,29.5000,35.2000,90.0000,21.3000,25.2000,1.1000,2021-04-11,41812.0100,8.0000,9.2941,105.7278
5.1100,44.3000,32.2000,0.3000,21.9500,30.5000,36.3000,97.0000,20.9000,25.9000,0.3000,2021-04-12,41839.8500,3.0000,9.2941,105.7278
4.7000,38.9000,32.2000,2.0000,21.2800,30.7000,37.3000,119.0000,17.7000,25.4000,2.0000,2021-04-13,41867.4400,10.0000,9.2941,105.7278
4.5100,31.0000,31.9000,3.3000,20.5400,31.1000,37.7000,156.0000,12.6000,25.5000,3.3000,2021-04-14,41894.7600,9.0000,9.2941,105.7278
