rain_sum,wind_speed_max,date,precip_hours,evapo_et0,wind_dir_dominant,sunshine_duration,apparent_tmin,tmax,radiation_sum,tmin,wind_gusts_max,prcp,apparent_tmax,latitude,longitude
20.6000,12.1000,2020-10-21,19.0000,2.8700,32.0000,22556.7000,29.4000,29.9000,13.9400,24.0000,23.0000,20.6000,37.1000,10.9453,106.8246
0.7000,11.2000,2020-10-22,4.0000,4.4200,256.0000,36000.0000,29.0000,30.7000,21.7200,24.5000,23.8000,0.7000,37.3000,10.9453,106.8246
1.6000,14.3000,2020-10-23,11.0000,3.4100,205.0000,31321.9500,29.1000,29.8000,16.1600,24.1000,25.2000,1.6000,37.1000,10.9453,106.8246
1.1000,12.6000,2020-10-24,6.0000,2.6800,178.0000,26246.6400,30.2000,28.7000,12.5600,24.6000,24.8000,1.1000,33.5000,10.9453,106.8246
16.3000,10.0000,2020-10-25,23.0000,2.8400,219.0000,37306.1900,28.9000,28.8000,14.0600,23.9000,24.1000,16.3000,34.6000,10.9453,106.8246
6.7000,8.9000,2020-10-26,12.0000,3.5500,286.0000,38734.5500,29.3000,29.9000,17.3900,24.1000,22.7000,6.7000,36.2000,10.9453,106.8246
0.0000,12.8000,2020-10-27,0.0000,3.2800,293.0000,21874.6300,28.5000,29.6000,14.6800,23.7000,26.6000,0.0000,33.9000,10.9453,106.8246
1.7000,20.2000,2020-10-28,6.0000,2.3600,256.0000,14644.4950,28.3000,28.7000,9.8200,24.8000,39.2000,1.7000,31.9000,10.9453,106.8246
13.1000,14.6000,2020-10-29,15.0000,2.8800,193.0000,28022.6900,29.1000,30.1000,14.3700,24.3000,30.2000,13.1000,35.4000,10.9453,106.8246
4.6000,9.1000,2020-10-30,15.0000,4.1000,62.0000,39307.9600,29.4000,30.6000,20.0100,24.0000,20.9000,4.6000,38.8000,10.9453,106.8246
5.4000,7.6000,2020-10-31,11.0000,3.8400,264.0000,39293.2100,29.3000,31.1000,18.8900,24.3000,29.2000,5.4000,39.1000,10.9453,106.8246
3.7000,12.3000,2020-11-01,11.0000,3.7800,298.0000,39277.8400,29.4000,30.6000,18.6100,24.2000,29.9000,3.7000,37.1000,10.9453,106.8246
21.8000,11.6000,2020-11-02,7.0000,2.4200,192.0000,21600.0000,29.4000,29.1000,11.6400,24.1000,23.0000,21.8000,34.3000,10.9453,106.8246
0.1000,8.7000,2020-11-03,1.0000,4.3100,2.0000,39245.2000,28.7000,30.0000,21.0600,24.2000,20.2000,0.1000,35.5000,10.9453,106.8246
0.4000,9.7000,2020-11-04,3.0000,3.4500,236.0000,37355.8400,29.3000,30.0000,16.8500,23.8000,20.9000,0.4000,36.8000,10.9453,106.8246
0.1000,12.7000,2020-11-05,1.0000,4.2300,256.0000,39209.9600,28.0000,31.5000,20.3900,23.3000,22.7000,0.1000,38.7000,10.9453,106.8246
1.6000,11.2000,2020-11-06,7.0000,2.9300,243.0000,31786.1700,29.4000,29.7000,14.0500,24.8000,22.7000,1.6000,35.2000,10.9453,106.8246
7.1000,12.2000,2020-11-07,17.0000,3.3600,129.0000,39172.0700,29.5000,30.6000,16.5700,24.4000,26.3000,7.1000,37.0000,10.9453,106.8246
1.3000,15.6000,2020-11-08,2.0000,4.1100,347.0000,39152.1200,28.2000,30.7000,19.9600,24.1000,32.0000,1.3000,34.9000,10.9453,106.8246
0.4000,18.8000,2020-11-09,2.0000,3.7200,345.0000,29186.3500,25.3000,30.2000,16.0800,22.9000,44.3000,0.4000,34.8000,10.9453,106.8246
2.7000,24.3500,2020-11-10,11.0000,2.8800,316.0000,18274.0200,24.6000,27.5000,13.0200,22.7000,49.3000,2.7000,31.2000,10.9453,106.8246
2.2000,15.5000,2020-11-11,6.0000,2.6900,174.0000,27147.2400,27.2000,29.0000,12.1900,23.5000,30.6000,2.2000,31.8000,10.9453,106.8246
3.9000,10.0000,2020-11-12,6.0000,3.9400,75.0000,36377.8800,27.5000,30.9000,19.3000,23.3000,29.5000,3.9000,37.8000,10.9453,106.8246
0.5000,10.7000,2020-11-13,4.0000,3.8100,303.0000,39040.8000,26.5000,30.5000,18.2000,22.7000,20.5000,0.5000,36.1000,10.9453,106.8246
0.0000,10.9000,2020-11-14,0.0000,4.5000,337.0000,39016.2000,24.4000,31.1000,21.3100,22.1000,23.0000,0.0000,36.4000,10.9453,106.8246
1.1000,9.7000,2020-11-15,5.0000,3.7100,135.0000,38990.9100,28.6000,30.8000,17.6700,23.7000,23.0000,1.1000,35.8000,10.9453,106.8246
0.8000,5.9000,2020-11-16,5.0000,4.0900,7.0000,38964.9900,27.6000,31.5000,19.8600,23.1000,31.0000,0.8000,38.3000,10.9453,106.8246
0.3000,7.4000,2020-11-17,3.0000,4.2500,53.0000,38938.4700,29.1000,31.7000,20.4400,23.8000,19.8000,0.3000,38.2000,10.9453,106.8246
1.0000,9.7000,2020-11-18,4.0000,4.0700,127.0000,38911.4100,29.7000,31.7000,19.2600,24.3000,22.3000,1.0000,38.5000,10.9453,106.8246
5.1000,12.0000,2020-11-19,7.0000,3.6300,124.0000,33460.2800,29.4000,31.5000,17.4400,24.7000,31.7000,5.1000,38.3000,10.9453,106.8246
3.0000,9.2000,2020-11-20,4.0000,3.7900,77.0000,35777.1000,27.9000,32.1000,17.6700,23.6000,30.6000,3.0000,38.1000,10.9453,106.8246
2.0000,10.6000,2020-11-21,7.0000,3.4700,118.0000,32093.0400,29.8000,31.1000,16.8900,24.7000,32.0000,2.0000,39.1000,10.9453,106.8246
0.0000,11.9000,2020-11-22,0.0000,4.0000,31.0000,38798.6500,28.5000,31.5000,19.3200,23.7000,26.3000,0.0000,37.5000,10.9453,106.8246
2.7000,6.6000,2020-11-23,8.0000,3.8200,359.0000,38769.5700,27.9000,31.2000,18.6400,23.2000,24.8000,2.7000,38.9000,10.9453,106.8246
0.3000,8.2000,2020-11-24,3.0000,4.1300,50.0000,38740.2200,26.8000,31.9000,19.6500,23.0000,27.4000,0.3000,38.0000,10.9453,106.8246
0.0000,7.7000,2020-11-25,0.0000,4.0200,55.0000,36424.7300,27.8000,31.8000,18.7600,24.1000,19.4000,0.0000,36.2000,10.9453,106.8246
0.0000,7.0000,2020-11-26,0.0000,3.6700,43.0000,32803.6800,28.7000,31.6000,17.2600,24.4000,28.4000,0.0000,37.4000,10.9453,106.8246
0.5000,7.3000,2020-11-27,4.0000,3.6400,52.0000,38651.0900,26.7000,31.6000,17.2500,22.8000,25.2000,0.5000,36.7000,10.9453,106.8246
9.5000,10.5000,2020-11-28,4.0000,4.0900,44.0000,35021.1900,26.0000,32.2000,19.0300,22.9000,28.1000,9.5000,37.4000,10.9453,106.8246
11.2000,14.2000,2020-11-29,22.0000,1.5750,356.0000,14644.4950,28.1000,27.8000,8.8325,24.0000,30.6000,11.2000,31.6000,10.9453,106.8246
3.1000,8.5000,2020-11-30,10.0000,2.8600,17.0000,21624.4800,28.0000,30.1000,13.6300,23.4000,41.8000,3.1000,36.2000,10.9453,106.8246
3.9000,9.2000,2020-12-01,11.0000,2.2000,355.0000,21416.3500,28.5000,29.1000,10.6100,23.9000,47.2000,3.9000,33.9000,10.9453,106.8246
0.9000,11.8000,2020-12-02,5.0000,3.8300,64.0000,36225.2500,29.9000,31.5000,18.0300,24.4000,28.8000,0.9000,35.5000,10.9453,106.8246
0.0000,10.2000,2020-12-03,0.0000,4.5400,17.0000,38465.6600,23.7000,30.4000,21.1700,21.2500,19.4000,0.0000,34.8000,10.9453,106.8246
0.0000,11.7000,2020-12-04,0.0000,4.6400,16.0000,38432.8000,23.7000,30.3000,21.4000,21.2500,24.1000,0.0000,33.7000,10.9453,106.8246
0.0000,11.7000,2020-12-05,0.0000,4.5300,360.0000,38399.5500,23.7000,30.8000,20.4200,21.6000,28.4000,0.0000,35.1000,10.9453,106.8246
0.0000,8.9000,2020-12-06,0.0000,4.3300,11.0000,38366.0000,24.0000,31.4000,20.4100,22.1000,19.1000,0.0000,35.7000,10.9453,106.8246
0.3000,12.5000,2020-12-07,3.0000,2.5300,29.0000,14644.4950,25.5000,28.9000,9.1300,23.1000,23.8000,0.3000,32.3000,10.9453,106.8246
0.2000,16.2000,2020-12-08,2.0000,4.2500,27.0000,32153.4600,26.3000,31.9000,15.6500,23.7000,31.7000,0.2000,35.1000,10.9453,106.8246
11.1000,10.5000,2020-12-09,7.0000,1.9500,23.0000,14644.4950,25.3000,27.9000,8.8325,23.5000,22.7000,11.1000,32.2000,10.9453,106.8246
2.5000,12.0000,2020-12-10,7.0000,3.3200,102.0000,32340.3300,27.4000,31.2000,15.6000,23.5000,36.4000,2.5000,37.2000,10.9453,106.8246
8.1000,8.5000,2020-12-11,10.0000,3.3100,157.0000,26765.1200,30.0000,30.6000,15.6400,24.4000,27.0000,8.1000,37.7000,10.9453,106.8246
4.8000,11.5000,2020-12-12,11.0000,3.3900,204.0000,37457.2700,29.9000,31.8000,16.1800,24.4000,24.5000,4.8000,37.7000,10.9453,106.8246
4.2000,6.1000,2020-12-13,10.0000,3.0200,284.0000,33780.1100,29.2000,30.4000,14.7000,24.2000,20.5000,4.2000,36.3000,10.9453,106.8246
1.3000,8.7000,2020-12-14,6.0000,3.4400,88.0000,36826.0300,27.9000,30.8000,16.6600,23.2000,24.8000,1.3000,38.1000,10.9453,106.8246
3.2000,11.6000,2020-12-15,10.0000,3.2900,353.0000,34840.4900,29.8000,31.0000,15.8500,24.3000,33.5000,3.2000,37.8000,10.9453,106.8246
0.0000,8.8000,2020-12-16,0.0000,3.9500,41.0000,38034.0900,26.2000,31.9000,18.8700,22.2000,24.8000,0.0000,37.8000,10.9453,106.8246
0.3000,9.1000,2020-12-17,3.0000,3.8100,36.0000,38003.3000,27.0000,31.7000,17.8300,23.0000,26.3000,0.3000,35.9000,10.9453,106.8246
4.3000,10.2000,2020-12-18,7.0000,3.8800,35.0000,35049.6700,26.7000,32.0000,17.9700,23.3000,30.6000,4.3000,36.6000,10.9453,106.8246
0.0000,20.3000,2020-12-19,0.0000,4.2200,24.0000,33242.0500,26.2000,31.7000,15.1100,23.1000,37.1000,0.0000,34.4000,10.9453,106.8246
0.0000,23.2000,2020-12-20,0.0000,5.7600,15.0000,33072.5100,23.7000,31.7000,17.7000,23.8000,42.1000,0.0000,33.6000,10.9453,106.8246
0.0000,24.3500,2020-12-21,0.0000,6.0100,13.0000,36000.0000,23.7000,31.6000,19.5200,22.9000,48.2000,0.0000,33.4000,10.9453,106.8246
0.7000,21.8000,2020-12-22,4.0000,3.6700,350.0000,14644.4950,23.7000,30.0000,9.8000,21.2500,41.0000,0.7000,31.2000,10.9453,106.8246
2.4000,11.8000,2020-12-23,7.0000,3.3100,18.0000,23304.6100,25.8000,31.3000,13.7500,23.0000,38.5000,2.4000,35.0000,10.9453,106.8246
3.1000,19.9000,2020-12-24,9.0000,3.5800,95.0000,36481.0900,27.8000,31.1000,16.0900,23.2000,40.0000,3.1000,33.7000,10.9453,106.8246
0.3000,13.2000,2020-12-25,2.0000,3.9300,66.0000,36939.1700,27.9000,31.4000,17.8200,23.2000,41.4000,0.3000,35.4000,10.9453,106.8246
0.0000,11.4000,2020-12-26,0.0000,4.2200,112.0000,37677.3900,27.0000,32.9000,19.7200,23.0000,37.1000,0.0000,37.5000,10.9453,106.8246
0.5000,15.0000,2020-12-27,5.0000,4.0100,151.0000,37157.6600,28.8000,31.7000,18.5000,23.7000,28.1000,0.5000,36.9000,10.9453,106.8246
0.0000,14.6000,2020-12-28,0.0000,3.6700,234.0000,37811.4200,27.4000,31.5000,16.5700,23.0000,25.9000,0.0000,35.5000,10.9453,106.8246
0.1000,18.6000,2020-12-29,1.0000,3.8600,49.0000,32472.8000,28.2000,33.3000,16.3500,23.4000,33.8000,0.1000,36.8000,10.9453,106.8246
0.4000,19.1000,2020-12-30,3.0000,4.2200,35.0000,21278.1700,25.3000,32.1000,14.5500,24.8000,37.8000,0.4000,34.3000,10.9453,106.8246
0.4000,20.5000,2020-12-31,2.0000,4.8000,22.0000,29975.5900,23.7000,29.5000,15.3500,23.3000,37.1000,0.4000,31.2000,10.9453,106.8246
0.0000,15.8000,2021-01-01,0.0000,4.0600,15.0000,26628.4300,23.7000,30.3000,14.3500,21.7000,35.3000,0.0000,32.3000,10.9453,106.8246
0.2000,8.7000,2021-01-02,1.0000,3.7100,16.0000,33648.6700,23.7000,30.7000,15.5200,21.7000,20.5000,0.2000,34.8000,10.9453,106.8246
0.4000,13.7000,2021-01-03,2.0000,4.1200,9.0000,33931.9300,23.7000,32.6000,18.7000,21.7000,25.9000,0.4000,36.8000,10.9453,106.8246
1.1000,18.7000,2021-01-04,5.0000,3.6700,29.0000,26796.7600,25.4000,32.9000,15.8400,22.3000,39.6000,1.1000,36.6000,10.9453,106.8246
2.7000,12.9000,2021-01-05,7.0000,4.1200,57.0000,36699.7100,27.0000,32.5000,18.0500,22.9000,39.2000,2.7000,35.6000,10.9453,106.8246
0.0000,7.6000,2021-01-06,0.0000,4.0400,68.0000,36803.6600,26.2000,32.8000,18.6000,22.8000,38.9000,0.0000,37.5000,10.9453,106.8246
0.1000,16.2000,2021-01-07,1.0000,4.7500,65.0000,37261.3000,27.1000,34.1000,20.5700,23.8000,31.7000,0.1000,37.0000,10.9453,106.8246
0.0000,13.1000,2021-01-08,0.0000,4.9100,52.0000,37773.0100,24.6000,34.1000,20.8500,22.6000,28.4000,0.0000,38.3000,10.9453,106.8246
0.0000,16.7000,2021-01-09,0.0000,4.5100,73.0000,38068.8000,23.7000,32.3000,19.3900,22.2000,29.2000,0.0000,35.3000,10.9453,106.8246
0.0000,13.3000,2021-01-10,0.0000,4.5100,354.0000,37971.2500,23.7000,32.1000,20.6700,21.4000,33.1000,0.0000,35.1000,10.9453,106.8246
0.0000,20.8000,2021-01-11,0.0000,5.0500,6.0000,36979.0400,23.7000,33.4000,20.5200,21.2500,42.5000,0.0000,35.9000,10.9453,106.8246
0.0000,12.1000,2021-01-12,0.0000,4.9200,5.0000,36793.8800,23.7000,32.1000,19.9800,21.2500,23.4000,0.0000,33.5000,10.9453,106.8246
0.0000,9.0000,2021-01-13,0.0000,4.5600,292.0000,38192.6500,23.7000,29.9000,21.1600,21.2500,23.4000,0.0000,32.2000,10.9453,106.8246
0.0000,14.4000,2021-01-14,0.0000,4.3300,166.0000,38092.4600,23.7000,30.8000,19.7800,21.2500,32.8000,0.0000,33.9000,10.9453,106.8246
0.0000,14.6000,2021-01-15,0.0000,4.6300,153.0000,38417.1600,23.7000,31.1000,21.2500,21.2500,28.4000,0.0000,34.7000,10.9453,106.8246
0.0000,18.1000,2021-01-16,0.0000,4.6800,89.0000,37787.3600,23.9000,32.3000,20.9300,21.2500,32.8000,0.0000,34.6000,10.9453,106.8246
0.0000,17.1000,2021-01-17,0.0000,5.1200,19.0000,35616.4800,23.7000,33.4000,19.5900,21.2500,35.3000,0.0000,34.1000,10.9453,106.8246
0.1000,16.0000,2021-01-18,1.0000,5.2100,11.0000,37518.4700,23.7000,32.1000,21.7700,21.2500,28.8000,0.1000,33.7000,10.9453,106.8246
0.0000,10.1000,2021-01-19,0.0000,4.0400,325.0000,36774.0000,23.7000,30.3000,17.6400,21.2500,24.1000,0.0000,33.2000,10.9453,106.8246
0.0000,16.3000,2021-01-20,0.0000,4.0200,155.0000,36884.5500,23.7000,31.8000,18.0600,21.2500,29.9000,0.0000,34.6000,10.9453,106.8246
0.0000,14.5000,2021-01-21,0.0000,3.8600,193.0000,33242.8900,25.6000,32.1000,17.4600,22.3000,30.2000,0.0000,36.3000,10.9453,106.8246
25.4000,12.6000,2021-01-22,11.0000,3.0600,197.0000,35610.6200,27.2000,30.5000,13.7600,23.3000,26.3000,25.4000,34.7000,10.9453,106.8246
28.8500,10.0000,2021-01-23,10.0000,2.1400,123.0000,23217.0100,27.2000,28.0000,9.7700,23.3000,18.0000,28.8500,32.1000,10.9453,106.8246
0.6000,12.4000,2021-01-24,3.0000,3.6400,158.0000,37552.7700,26.4000,29.8000,17.5600,22.2000,23.4000,0.6000,34.9000,10.9453,106.8246
0.1000,15.7000,2021-01-25,1.0000,3.8300,135.0000,38013.0500,26.4000,30.6000,17.7000,22.1000,29.5000,0.1000,35.3000,10.9453,106.8246
0.0000,13.7000,2021-01-26,0.0000,4.4200,32.0000,37579.4400,26.0000,30.7000,20.6700,22.5000,24.5000,0.0000,36.3000,10.9453,106.8246
0.1000,8.1000,2021-01-27,1.0000,3.9700,50.0000,38525.4100,25.8000,30.9000,19.2000,22.1000,20.2000,0.1000,36.5000,10.9453,106.8246
0.2000,14.4000,2021-01-28,2.0000,4.4000,27.0000,38561.4200,26.7000,31.5000,20.7900,22.3000,25.9000,0.2000,36.2000,10.9453,106.8246
0.0000,12.1000,2021-01-29,0.0000,4.3500,318.0000,38398.3900,23.7000,29.9000,21.0500,21.2500,27.0000,0.0000,33.9000,10.9453,106.8246
0.0000,8.5000,2021-01-30,0.0000,4.3300,316.0000,36164.4800,23.7000,30.5000,20.8900,21.2500,17.3000,0.0000,35.0000,10.9453,106.8246
0.1000,14.7000,2021-01-31,1.0000,4.0400,336.0000,36946.0900,23.7000,30.8000,18.7500,21.2500,29.9000,0.1000,36.0000,10.9453,106.8246
0.0000,12.0000,2021-02-01,0.0000,4.7900,29.0000,38564.4800,24.4000,31.6000,22.3100,21.5000,30.6000,0.0000,35.4000,10.9453,106.8246
0.0000,11.6000,2021-02-02,0.0000,4.9400,358.0000,38302.0400,25.3000,31.7000,22.7900,21.6000,32.8000,0.0000,33.9000,10.9453,106.8246
0.0000,16.6000,2021-02-03,0.0000,4.7400,302.0000,38991.7700,23.7000,31.1000,22.3300,21.2500,31.3000,0.0000,35.7000,10.9453,106.8246
0.0000,10.1000,2021-02-04,0.0000,4.5900,299.0000,38823.3900,23.7000,30.8000,21.9200,21.2500,23.4000,0.0000,35.1000,10.9453,106.8246
0.0000,13.8000,2021-02-05,0.0000,4.5900,352.0000,38800.5500,24.3000,31.5000,21.4600,21.8000,26.6000,0.0000,36.6000,10.9453,106.8246
0.1000,14.7000,2021-02-06,1.0000,4.3300,157.0000,38899.9100,26.8000,31.2000,19.4700,22.5000,26.3000,0.1000,35.9000,10.9453,106.8246
0.2000,8.1000,2021-02-07,1.0000,4.2400,318.0000,37715.0200,27.0000,31.9000,19.2300,24.0000,23.8000,0.2000,36.1000,10.9453,106.8246
3.3000,9.4000,2021-02-08,9.0000,3.7700,241.0000,38303.7700,27.8000,30.9000,18.1700,23.1000,25.2000,3.3000,37.0000,10.9453,106.8246
0.4000,13.7000,2021-02-09,4.0000,3.9100,58.0000,38288.4600,28.0000,31.1000,18.1300,23.4000,27.0000,0.4000,37.2000,10.9453,106.8246
1.5000,9.6000,2021-02-10,6.0000,3.7200,267.0000,37290.0100,27.5000,30.8000,17.6000,23.0000,24.8000,1.5000,35.3000,10.9453,106.8246
1.3000,9.7000,2021-02-11,8.0000,3.3700,179.0000,37007.1200,27.2000,29.5000,16.0200,23.4000,24.5000,1.3000,34.9000,10.9453,106.8246
1.0000,17.9000,2021-02-12,4.0000,4.2100,158.0000,38329.0800,25.5000,30.4000,19.1800,22.1000,33.1000,1.0000,34.8000,10.9453,106.8246
0.0000,17.7000,2021-02-13,0.0000,4.1200,161.0000,39202.8800,24.2000,30.4000,18.6100,21.2500,34.6000,0.0000,33.0000,10.9453,106.8246
0.0000,18.2000,2021-02-14,0.0000,4.3000,144.0000,39424.1800,23.7000,29.9000,19.4100,21.2500,34.2000,0.0000,33.5000,10.9453,106.8246
0.0000,17.0000,2021-02-15,0.0000,4.1500,148.0000,39442.7400,23.7000,29.6000,19.1600,21.2500,32.4000,0.0000,32.6000,10.9453,106.8246
0.0000,19.9000,2021-02-16,0.0000,4.6900,147.0000,39563.8100,23.7000,30.8000,21.1200,21.2500,36.4000,0.0000,34.1000,10.9453,106.8246
0.0000,17.4000,2021-02-17,0.0000,5.1600,129.0000,39685.6000,23.7000,31.2000,24.1400,21.2500,31.7000,0.0000,35.6000,10.9453,106.8246
0.0000,10.0000,2021-02-18,0.0000,5.0100,38.0000,39703.4900,23.7000,30.8000,23.9000,21.2500,21.2000,0.0000,34.0000,10.9453,106.8246
0.0000,14.3000,2021-02-19,0.0000,5.0900,53.0000,39782.0500,23.7000,31.6000,23.2600,21.2500,25.6000,0.0000,35.5000,10.9453,106.8246
0.0000,14.5000,2021-02-20,0.0000,5.1100,72.0000,40055.8400,23.7000,31.3000,24.6300,21.2500,28.8000,0.0000,34.7000,10.9453,106.8246
0.0000,15.9000,2021-02-21,0.0000,4.9600,82.0000,39859.8700,23.7000,30.9000,22.3400,21.2500,29.2000,0.0000,34.2000,10.9453,106.8246
0.0000,19.7000,2021-02-22,0.0000,5.2900,148.0000,40174.3400,23.7000,31.5000,24.2900,21.2500,37.4000,0.0000,35.7000,10.9453,106.8246
0.0000,18.3000,2021-02-23,0.0000,5.1800,151.0000,39890.7200,23.7000,31.9000,23.7000,21.2500,38.9000,0.0000,36.3000,10.9453,106.8246
0.0000,17.0000,2021-02-24,0.0000,4.6800,166.0000,39795.3400,25.0000,32.5000,21.2100,21.5000,34.6000,0.0000,36.5000,10.9453,106.8246
0.0000,16.0000,2021-02-25,0.0000,4.6200,163.0000,39808.0500,25.4000,33.1000,20.8200,21.6000,31.7000,0.0000,36.4000,10.9453,106.8246
0.0000,14.5000,2021-02-26,0.0000,3.6100,159.0000,31450.7100,26.7000,32.7000,15.5500,23.2000,27.4000,0.0000,36.0000,10.9453,106.8246
0.1000,14.8000,2021-02-27,1.0000,4.4700,156.0000,34909.4600,27.0000,32.7000,18.8600,23.7000,27.0000,0.1000,37.0000,10.9453,106.8246
2.0000,15.7000,2021-02-28,7.0000,4.7400,139.0000,40295.2300,26.1000,32.7000,18.8900,23.0000,33.8000,2.0000,35.7000,10.9453,106.8246
0.0000,16.7000,2021-03-01,0.0000,5.0000,138.0000,39205.4700,27.8000,33.3000,19.7700,24.2000,33.1000,0.0000,38.0000,10.9453,106.8246
0.5000,16.8000,2021-03-02,1.0000,5.0100,132.0000,39561.9800,28.7000,34.7000,20.4200,24.1000,36.4000,0.5000,40.5000,10.9453,106.8246
0.0000,16.4000,2021-03-03,0.0000,5.6000,124.0000,40195.8300,27.6000,35.3000,22.8200,23.2000,31.3000,0.0000,39.0000,10.9453,106.8246
0.0000,20.5000,2021-03-04,0.0000,6.1400,107.0000,40552.4200,26.8000,36.1000,24.2500,24.1000,39.2000,0.0000,39.4000,10.9453,106.8246
0.0000,21.7000,2021-03-05,0.0000,6.6550,129.0000,40590.2000,24.5000,36.1000,25.7500,22.0000,40.7000,0.0000,36.9000,10.9453,106.8246
0.0000,17.5000,2021-03-06,0.0000,6.1000,132.0000,40627.8400,23.7000,35.7000,24.6400,21.5000,33.8000,0.0000,39.5000,10.9453,106.8246
0.0000,21.1000,2021-03-07,0.0000,5.7300,142.0000,40665.3300,26.7000,35.8000,22.9900,23.0000,40.0000,0.0000,39.9000,10.9453,106.8246
0.0000,19.8000,2021-03-08,0.0000,5.9500,98.0000,40702.6400,25.3000,34.2000,24.1200,23.1000,37.1000,0.0000,37.7000,10.9453,106.8246
0.0000,14.6000,2021-03-09,0.0000,5.2100,87.0000,40739.6800,26.8000,33.6000,21.3900,23.2000,31.3000,0.0000,37.6000,10.9453,106.8246
0.0000,14.6000,2021-03-10,0.0000,5.4400,109.0000,40776.5100,25.3000,34.1000,22.9400,22.3000,26.3000,0.0000,38.4000,10.9453,106.8246
0.1000,17.9000,2021-03-11,1.0000,5.4200,114.0000,40365.7800,27.4000,34.0000,21.7800,24.2000,33.1000,0.1000,39.1000,10.9453,106.8246
0.0000,17.7000,2021-03-12,0.0000,6.0100,107.0000,40850.5900,26.8000,35.0000,24.1100,23.8000,36.7000,0.0000,39.6000,10.9453,106.8246
0.0000,17.4000,2021-03-13,0.0000,5.5100,134.0000,40887.7700,27.6000,34.8000,23.2400,24.5000,36.0000,0.0000,38.7000,10.9453,106.8246
0.0000,21.3000,2021-03-14,0.0000,5.7900,152.0000,40925.0200,26.5000,34.7000,24.4400,22.6000,42.1000,0.0000,39.3000,10.9453,106.8246
0.0000,18.4000,2021-03-15,0.0000,5.4600,155.0000,40962.3100,26.5000,34.4000,23.7600,22.2000,40.0000,0.0000,39.2000,10.9453,106.8246
0.0000,19.5000,2021-03-16,0.0000,5.0600,150.0000,40999.6100,27.4000,33.2000,21.0100,24.1000,38.9000,0.0000,38.1000,10.9453,106.8246
0.0000,19.8000,2021-03-17,0.0000,5.2000,148.0000,41036.8900,27.2000,34.3000,22.2900,23.3000,42.5000,0.0000,39.0000,10.9453,106.8246
0.1000,21.3000,2021-03-18,1.0000,5.5200,152.0000,41074.1400,27.5000,35.2000,23.2900,23.3000,42.8000,0.1000,40.8000,10.9453,106.8246
0.1000,19.4000,2021-03-19,1.0000,5.5800,154.0000,41111.3100,28.2000,36.0000,23.9300,23.6000,38.5000,0.1000,41.5000,10.9453,106.8246
0.8000,15.6000,2021-03-20,5.0000,4.8200,147.0000,41148.4000,29.9000,33.3000,19.7000,25.4000,30.2000,0.8000,38.1000,10.9453,106.8246
1.5000,15.6000,2021-03-21,9.0000,4.9600,133.0000,39983.8000,29.7000,34.3000,21.2300,25.0000,29.5000,1.5000,40.6000,10.9453,106.8246
0.0000,12.0000,2021-03-22,0.0000,5.3800,56.0000,41222.2100,28.8000,35.4000,24.4000,23.8000,28.8000,0.0000,39.9000,10.9453,106.8246
0.4000,12.4000,2021-03-23,2.0000,5.5900,46.0000,39609.0300,27.5000,35.8000,23.7100,24.2000,25.2000,0.4000,40.7000,10.9453,106.8246
3.1000,17.1000,2021-03-24,5.0000,5.0500,85.0000,34566.7000,28.3000,35.5000,21.6900,25.1000,39.2000,3.1000,40.7000,10.9453,106.8246
0.7000,14.5000,2021-03-25,5.0000,5.0100,100.0000,40864.7700,29.7000,32.6000,22.5000,25.1000,28.4000,0.7000,39.4000,10.9453,106.8246
0.1000,17.7000,2021-03-26,1.0000,5.5600,103.0000,41367.6600,27.3000,34.7000,23.3400,23.5000,31.7000,0.1000,38.9000,10.9453,106.8246
0.0000,18.5000,2021-03-27,0.0000,5.5700,128.0000,41403.4400,28.9000,34.5000,22.7700,24.3000,33.8000,0.0000,40.1000,10.9453,106.8246
0.0000,18.2000,2021-03-28,0.0000,5.5300,137.0000,41438.9300,28.5000,34.4000,23.3600,24.5000,34.9000,0.0000,39.3000,10.9453,106.8246
0.0000,17.5000,2021-03-29,0.0000,5.3400,152.0000,41474.0700,29.2000,33.8000,23.0300,24.3000,31.3000,0.0000,39.2000,10.9453,106.8246
1.3000,13.8000,2021-03-30,5.0000,4.8000,168.0000,41508.8600,29.5000,32.5000,21.1200,25.1000,24.8000,1.3000,38.9000,10.9453,106.8246
0.0000,16.5000,2021-03-31,0.0000,5.1900,170.0000,41543.6600,30.6000,34.2000,22.3700,25.3000,30.2000,0.0000,41.2000,10.9453,106.8246
0.3000,14.3000,2021-04-01,3.0000,5.0700,164.0000,41578.4300,30.9000,33.5000,21.4500,25.8000,25.6000,0.3000,39.6000,10.9453,106.8246
9.7000,15.2000,2021-04-02,13.0000,4.7800,149.0000,40113.2800,30.6000,34.2000,21.0500,25.4000,27.0000,9.7000,41.6000,10.9453,106.8246
16.5000,15.0000,2021-04-03,10.0000,4.7300,130.0000,35017.4600,28.5000,32.8000,19.9800,24.1000,29.2000,16.5000,38.3000,10.9453,106.8246
8.6000,12.7000,2021-04-04,6.0000,3.7100,134.0000,36794.3800,29.7000,32.2000,16.8600,25.0000,35.3000,8.6000,38.2000,10.9453,106.8246
0.3000,13.0000,2021-04-05,3.0000,5.1500,123.0000,40070.3200,29.6000,33.7000,22.2200,24.3000,24.1000,0.3000,39.3000,10.9453,106.8246
